"user_id","id"
711118,"18,27,26,40,23,13,39,37,19,22,38,3,36,35"
646466,"32,20,17,47,4,2"
5620,"27,17,38,34,39,45,2,10,28,36"
442925,"2,13,26,39,1"
810963,"47,21,45,2,42,46,32,40,31,30"
529888,"22,36"
222420,"27,6,42,10,2,44,45,48,15"
421728,"44,2,38"
1013112,"2,14,8,21,10,32,39,47"
961351,"15,41,16,48,37,47,4,10"
719054,"9"
1073608,"47"
303128,"21,48,42,45,2,44,10,25"
408252,"17,34,37,31,47,40,2,4,9,23,13"
1299522,"27,17,16"
962020,"2,4,39,8,29,9"
1288849,"38,10,6,47,39"
1280186,"25,37,46,32,4,12,48,15,27,41,28"
402966,"34,37,13,27,26,38,36,15"
439473,"18,10"
293236,"45,29,37,39,34,21,8,27,2,24"
326865,"36,10,44,2,13,1,24,3,9,23,42,39,38,16,48"
1121482,"9,1,41,37,32,40,43,46,8,48,14,16,22,36,45"
5124,"16,11,18,34,39,13,47,46,33"
513961,"25,40,3"
112060,"39,6,1,2,45,11,42,29,36,21,25,17,27"
1327830,"47,6,45,44,43,46,25"
1155591,"40,38,14,16,21,2"
505661,"9,45,1,42,24,7,14,47,37,38,13"
297498,"39,16,18,27,47,4,48,21,24,7,10,34,3,19,43"
406093,"16,42,2,47,17"
82754,"40,44"
123859,"18,13,34,16,9,43,8,6,36,35,25,22,27,45,2,23,41,3"
785613,"8,6,27"
1301594,"39,41,16,45,2"
1498224,"46,40,23,9,38,28,18,27"
194437,"37,10,42,27,20,25,32,48,44,45,38,9,21,34,13,46,15,11,5,26,41,35"
988549,"25,18,2,22,36,17,46,3,15,47,35,34,29"
410613,"23,11,41,26,8,44,25,47,17,42"
849231,"41,32,40,10,44,23,9,43,14"
365584,"6,37,4,2,10,30,20,27,36,1"
1438277,"37,39,23,19,43,34"
184074,"31,6,9,38"
811543,"10,45"
41178,"26,48,14"
884172,"33,6,20,13,39,22,12"
1291356,"25,32"
451267,"42,10,44,2,40,17"
39161,"6,23,43,21,45,41,1,3,40"
496394,"23,48,34,46,39,3,41,44"
1065707,"3,25,8,22,18,32"
669268,"1,47,38,5,20,26,45,2,42,32,29,46,18"
1368004,"27,22,6,28,41,19,11,13"
1215327,"7,3,17,4,6,47"
337175,"27,31,26,13,20,25,17,6,36"
1066567,"45,37,21,43,28,35,26,16,48"
291987,"37,21,45,10,31,13,25,40,20,46,33,7,15,24,39"
1398233,"37,43,38,13,34,40,9"
1015212,"20,40,44,38,9"
1042639,"43,18,35,25,38,30,31,40,21,39,12,32"
661011,"44,46,7,35,22"
432715,"48,18,7,2,14,6,43"
182212,"10,40,29,42,44,36,11,25,46"
4688,"43,6,17,24,11,23,34,13,37,10"
450861,"14,3,1,36"
703283,"10,39"
624750,"3,12,26,15,1,14,47,39"
147005,"4,30,48"
5270,"28,41,26,3,21,23,47,35,27"
1380380,"24,30,23,38,44,25,20,34,39,41,13,17,43,45"
91312,"37,39,13,38,2,18,20,6,17,29,45,26,41,5,19"
126021,"1,17,7,3,2,19,15"
722398,"1,43,10,42,27,21,40,2,45,8,48,23"
887689,"3,46,20,40,32,17,6"
524100,"8,23,38,43,5,28"
356184,"32,25,36,48,40,2,43,44"
1490555,"22,20,37,13,34,46,39,17,26,41,44"
824919,"42,10,32,37,34,39,13,46"
439538,"21,16,28,26,39,34"
1220717,"25,2,10"
887452,"23,37,34,6,32,44,9,5,16"
1351629,"13,9,32,7,20,25"
903304,"34,36,2,45,44"
1052962,"23,43,40,20,10,2"
717882,"2,44,25,36,45,26,3,21,8,11,20"
30221,"1,2,3,25,23,41,28,4"
972986,"33,1,31,38,6,44,42"
618325,"10,36,13,26,34,20,25,19,42,5,31,28,41,8,45,2"
454621,"44,45,2"
397076,"10,45,2,48,9,38"
454695,"1,36,38,14,46,20,28,13,37"
451149,"36,21,48,14,1,23,30,47"
946623,"47,40,38,15,29,20,2,9,5,37,23"
660123,"2,1,14,17,6,28,47,25,18,32,20,46,3,11,23,33,7,10,45"
1453381,"48,19,1,47,43,38,23,16"
707034,"3,23,34,45,8,21,30,5,44,2,42"
544364,"44,37,14,8,36"
1034093,"34,37,42,17,41,20,28,13,40,2,30,5,32,25"
968459,"18,43,38,47,25,37,34,13,39,10,2,9,15,1,32"
1236029,"1,33,18,34,41,26,39,37"
590547,"9,47,4,33,45,32,38"
125599,"32,48,47,43"
1278351,"29,23,40,11,17,7,32,38"
500655,"24,12,47,40,33,45,37,18,21,8,5"
1266390,"14,37,1,39"
191633,"2,38,33,40,5,47,37,34,27,20"
1291844,"19,27,20,2,46,25,39,48,21,43,24,14,1,45,31,5"
681854,"1,47"
401469,"4,25,32,37,39,6,38,16,2,42,14,29,44,9,43,23,46"
472396,"37,13,34,9,10"
1089268,"13,24,15,22,47"
500447,"32,39,34,13,1,2,9,47,21"
725097,"40,46,1,41,39,18,12,47,20"
1452247,"26,1,4,9"
860799,"24,37,28,2,27,36,22"
130114,"8,39,20,25"
836444,"21,27,30,20,25,32"
1340771,"9,28,41,47,6,17"
736840,"23,24,6,46,43,12,1,26,28,3,34,13,37,4"
342641,"45,42,3,38,2,1,10,40,13,6,17,34,46"
1087826,"39,24"
715695,"45,20,8,39,37,13"
243577,"37,23,28,38,13,21,25,32,20,18"
842338,"19,9,38,31,2,47,17,7,25,40,46,43"
821513,"22,2,4,1,13,37"
17220,"9,38,22,36,43,29,7,28,32,4,2"
1240795,"48,28,41,21,8,43,39,27,30,6,19,34"
218011,"35,41,14,48,36,6,26,23,34,37,3,16,32,20,25,46,17,31,12"
435096,"20,32,17,3,30"
1005339,"3,28,41,13,33,24,26,40,46,44"
501595,"29,3,34,22,18,15,1,37,39,30,5"
1037833,"14,21,44,27,18,2,3,13,37,39,41,17"
1272031,"8,28,37,38,12,29,9,32,45,42"
839280,"45,41,39,37,16,9,3,26,25,1"
1424653,"43,23,9,20,47,17,6,8,30,31,40,46"
1376895,"41,39,13,42,2,10"
1313796,"9,23,15,33,5,26,44,10"
288122,"19,8,42,44,40,32,20,25,3,45,10,39,48,23,9,22,17"
916829,"25,32,38"
557088,"45,44,21,13,30,26,47,12,19,2,5,3,38,10"
630954,"47,14,16,2,37,39,13,28,41,38,42"
704369,"2"
312028,"35,13,39,34,2,19,42,46"
904444,"20,14,9,2,17,8,36,47,6,3,43,18,16,35"
1298766,"32,40"
979214,"18,40,9,23,43,38,7,14,42"
857339,"23,36,32,21,26,12,17,47,27"
1208045,"47,9,17,2,10,45,22,43"
776599,"32,40,21,22,6,17,38,9,20,46,2,48,16,26,43"
1458669,"46,27,43,23,13,20,40,34"
988857,"13,29,19,20,44,46,45,22,10,9,2"
339253,"1,43,15,27,29,6,44,7,34,2,21,42,28"
1225605,"44,2,39,3"
106381,"37,2,27,6,10,34,36,47,9,38,41,3"
39427,"34,2,10,45,46,3,4,17,6"
259631,"4,47,2,21,6,16"
660176,"10,22,31,18,43,38,2,45,42,36,3,1,25,47"
1252545,"22,36,18"
1147750,"30,31,23,32,46,25,33,7,20,9,45,26,37,39,10,44,36,22,17,6,2,28"
557310,"37,25,20,40,38,44,43,23"
127086,"26,32,46,44,40"
532608,"32,26,44,2,18,43,46,41,28,23,10,42,34,39"
374634,"2,10,42,47,17,14,46,40,25"
392452,"45,44,11,41,28,2,7"
47894,"3,2,43,9,18,20,32,47,6,25,40,38,26,23,1"
767598,"25,32,3,48,22,45,46,2,1,40,4,8,17,47"
947460,"26,37,17"
646690,"8,16,18,1,17,42,21,14,48,39,13,2,31,44"
1135085,"7,29,36,45,10,2,42"
997453,"4,9"
90958,"46,40,45"
1479117,"3,43,14,48,6,9,7,2,28,26"
155989,"6,17,46,2,39,47"
1315777,"10,42,29,37,36,39,13,1,24"
8864,"32,20"
373812,"31,5,15,45,40,32,9,23,14,48,37"
22552,"13,1,10"
1038092,"45,31,40,48,27,44,23,17,16,20,21,25,4,13,46"
245834,"38,45,28,47,17,6,10"
1040530,"25,34,13,22,30,43,9,47,35,41,28,3,36,33,15,39,37"
1282772,"10,29,19,23"
1329609,"27,45,37,40,25,20,8,16,30,38,28,13,26"
315546,"16,8,21"
781029,"31,34,44,40"
553788,"2,42,1,45,3"
147694,"1,6,3,40,34,14,21"
625183,"40,44,10,20,37,32,43,39"
495631,"18,45,46,25,31,42"
452798,"2,37,46,32,40,3,20,25,38,9,39"
960288,"39"
120953,"37,3,2,6,39,13,7,47,48,8,1,43,36,22,11,20,18"
1472513,"40,45"
1255310,"36,19,25,28"
61495,"48,39,12,20,25,40,14,36,19,45,23,38,1,3,4"
891914,"28,10,9,46,47,1,13,3,45,2,44"
475230,"48,2,10,46,40,41,21,6,17"
1328714,"39,14,40,32,18,20,36,24,8"
638451,"11,13,6,26,14,16,2,3,22,10,46"
1310091,"2,47,35,34,26"
515570,"35,45,38"
445179,"47,25,6,43,22,32,19,2,26,28,1,46"
1495583,"14,2,7,33,10,13,23,43,22,36,42"
997520,"10,28,30,37,22,44,42,46,39,32,2,20,25"
1387284,"34,13,16,6,1,17,42,9,21,37"
479245,"3,2,26,44"
315546,"39,37,13,10,45,20,38,18,23,2,42,46"
162338,"18,23,26,21,9,11"
880153,"8,35,5,27,41,39"
1288999,"37,22,36"
720094,"5,1,45,46,32,37,10"
940171,"42,30,2,40,11,18,27,15"
1300719,"13,14,40,25"
684121,"22,47,17,44,27,18,8,21,3,2,32,13,23,37"
1380629,"37,21,18,45,26,40,17,13,33,2,9,43,7,30,47,6,8"
1412916,"39,38,41,34,13,45,2,1,43,23,40"
967339,"32,13,42,38,18,6,27"
651363,"44,45,2,10,31,13"
1371029,"25,3,44,37,7,8,48,21,26,17,43,29,19,1"
286217,"1,19,15,27,18,43,2,45,32,46,25,21,9"
710426,"26,16,44,37,8,39,21"
1004756,"37,39,6,17,18,36,10"
1000236,"20,40,29,37,13,34,39,16"
209437,"18,26,17,9,1,3,27,34,10,2,44,20"
1230623,"36,37"
928296,"40,43,3,27,45,46,22,13,39,34,14,21"
1037957,"40,41,26,20,25"
497616,"13,48,43,32,40,1,35,44,2,17,28,18,34,37,22,8,39,29"
643094,"1,21,40,22,12,26,29,38,36,28,20,18"
1307091,"9,45,42,10,23,38,22,7,36,25,6,47,14,16,21"
212079,"22,12,19,21,32,25,34,13,9,23,38,45,42,44"
1302383,"30,23,4,42"
282576,"42,47,43,44,13"
347364,"1,15,35,45,10,2,42,34,13"
1364008,"2,13,27,3,15,34,39"
417798,"2,37,6,17,1,45,10,44,41,3"
602000,"25,13"
781763,"18"
981875,"43,40,7,37"
993496,"25,18,34,14,8,23,22"
185817,"2,12,28,20,46,41,44,22"
923289,"27,1,14,3,22"
1420604,"40,46,2,34"
614523,"38"
144516,"2,10,22,41,28,39,13,21,16,46,34,23"
1194175,"17,47,39,6"
553341,"9,38,16,41,24"
1096212,"10,44,46,9,34"
481955,"17,6,21,15,46,27,43,23"
546208,"14,5,13,2,11,26,6,48,8,47,7,39,17,19"
56590,"32,45,34,40,26"
361514,"17,41,1,46"
394315,"13,4,17,34,37"
189216,"2,22,26,43,23"
1214775,"13,42,45,2,7,9,41"
616080,"6,2,46,39,36,22,23,9,4,42,14"
1247467,"3,44,17,47"
438493,"17,38,2,7,16,21,9,43,29,37,6"
326636,"14,39,23,28,41,9,43,17,26"
1216194,"29,34,44,18"
983820,"39,43"
503063,"28,19,29,22"
1285932,"34,19,7,17,3,31,24,25,46,40,32,20,1"
1232001,"42,27,6"
514156,"16,32,20,1,13,39,18"
245054,"2,45,39,37,6"
1406285,"42,44,14,15,33,38,43,31,34,25,32,23,24,6,13"
1362244,"20,40"
610177,"42,2,19,12,10"
1221065,"5,33"
617911,"29,11,31,7,8,14,21,2,22,44,30,26"
628378,"16,47,25,32,48,35,33,37"
1226154,"39,13,34,46,23,9,45,44,27"
878597,"37,5,34,42,44,46,39,22,32,47"
843833,"27,47,18,35,17,39,25,10,2,21,37,13,45,34,29,19"
130371,"12,39,13,41,42,25,32,46,22,10,14,21,35,24,20"
839241,"46,40,32,37,6"
621603,"17,23,9,47,45,42,43,41,40,2"
904737,"10,42,39,48,8,32,41,2,37,46,40"
435491,"46,18,40,2,10,6,47,17,42"
206830,"33,38,25,45,37,43,47"
365244,"32,40,19,37"
1409563,"1,34"
918237,"10,9,14,8,48,45,32,46,27,3,1,35,26,7,38"
201136,"18,28,38,20,25,40,45,37,46,32,23"
644568,"36,41,27,2,3,11,1,20"
1199670,"23,43,22,42,19,30,27,34,39,46,40"
201266,"2,3,36,26,41"
324405,"34,10,20"
763285,"20,11,21,37,13,46,2,3,36,29,10,39,35,19,44,25,28,40,27,6"
742203,"44,3,34,35,12,23"
435816,"33,15,7,32,40,25"
151235,"6,17,29,42,25,2,13,27,18,1"
77581,"30,45,29,36,41,43,10"
938054,"13,16,34,37"
307328,"39,43,42,2,44"
492355,"12,15,22"
103773,"36,44,10,2,18"
717224,"44,8,32,40,25,46"
846434,"42,2,45,23,32,26,44,3"
222276,"2,29,12,36,45,26"
190531,"45,44,10,32,19,13,37,17,2,47,28"
1084196,"6,48,9,43"
602347,"29,14,36,44,10,2,47,6,19,23,17"
731754,"44,23,47,15"
613023,"1,2,9,21,4,27,40"
899385,"18,35,42,17,44,28,27,43,48,16,20,32,25,30,3,1,23"
1152074,"25,28"
975200,"44,2,41,40"
16320,"18,15,2,44,48,40,20"
800237,"6,17,5,34,31,29,1,36,18,45"
750895,"2"
543403,"23,42,36,45,33,37,39"
976841,"28,38"
794924,"2,3,13,34,37,44,48,14,24,8,40,46,20,41"
1246943,"47,39,23,33"
451128,"27,12,47,17,6,42,41,11,18,14,45,10,19,22,2,28"
979976,"31,34,20,40,30,12,18"
666214,"37,38,45,44,10,47,17"
90832,"30,20"
1305346,"2,16,8,47,19,37,43,31,13,40,20,24"
677831,"44,10,31,23"
1329099,"10,2,42,8,34"
227820,"13,17,34,38,20,2,39,9,46"
803782,"38,27,44,30,1,2,45,32,37,14,41,16,3,28,9,23,43,6"
942084,"43,23,9,32,25,20,2,15,36,7"
803439,"23,43,26,28,45,40,3,33"
1044326,"23,37,34,26"
1001410,"19,42,10,14,8,48,28"
23344,"7,33,41,2,39,17,3,38,13,37,44,42,10,16"
622793,"10,44,20,46,16,48,36,22"
604600,"36,3"
788000,"48,21,27,18,26,22,41,13,8,25,4,37,16,44,45,14,23"
1412416,"2,10,39,1,26"
801704,"28,32,46,42,17,48,16,1,19"
133355,"48,17,45,10,41,21,14,32,6"
1239906,"9,23"
1165115,"12,39,42,10,27,25"
844831,"23,43,18,26,1,4,2,20,32"
885772,"14,21,1,16,45,47"
293155,"1,25,6,32,18,46,35,43,9,44,34"
1000296,"45,41,18,23,17,2,44,19"
59492,"27,28,2,6,29,13,47,17"
390199,"46,18,16,8,34,13"
70248,"44,38,9,6,37,32,40"
721393,"16,8,48,14,31,26"
878182,"23,38,43,9,10,27"
1218432,"44"
889476,"17,3,32,35,13"
1062024,"13,3,45"
828751,"48,47,2,36,7,21"
1085150,"14,39,38,43,9,20,6,17,47"
1174508,"2,25,40,32,20,23,43,8,48,39"
415203,"38,43,23,9,25"
162029,"25,32,23,38,43,16,41,36,17,44"
414808,"19,29,46,7,33"
896886,"46,40,20"
820889,"35,29,19,38,8,2,10"
1320518,"43,44,47"
159059,"14,13,34,37,38,39,17,22"
1195399,"42,6,9,47,13,3,24,17,27,31,12,36,20,25,8,34,37,39,2,32,44,41,26"
713054,"32,25,46,40,43"
791686,"39,36,32,3,10"
836271,"34,37,40,6,27,32,7,2"
258240,"37,2,18,27"
539725,"43,38,9"
482480,"4,35,6,27,43,20,25"
1297610,"6,2,10,24,42,9,40,47,3,16,11,17,34,13,22"
62361,"21,23,38,43,9,41,6,17,46,25"
1184655,"45,44,42"
1479753,"28,20,34,2,10"
984793,"6"
1060922,"24,10,20,43,23,9,36"
1380372,"15,33,17,36,38,2,42,44,46"
1020729,"1,41,17"
968910,"13,37,28,41,26,1,40,46,20"
195296,"14,44,27,18,7,10,2,37,1,30,11,46,22,43,31,39"
1193843,"43,7,19,34,36,37,2,45,16,14,39,25"
1037524,"30,1,19,15,10,47,37,6,34,23,9,44,38,45,33,7,46"
759790,"46,40,2,25,32"
471992,"15,18,19,23,6"
928248,"3,19,39,28,32,25,20"
1049328,"12"
1421506,"40,20,47,23,12,3,16,1,2,41,28,24"
409110,"48,14,21,1,23,45,39,6,41,9,25,4,42,2,20"
435434,"2,46,35,32,1,37"
255878,"34,38,23,9,14,32,39,37,13,18,7,22"
147551,"23,2,36,26,41,35,44,42"
249918,"43,44,45,42"
1000107,"9"
990585,"42,22,1,3"
471213,"20,2,4,3,1,18,38,23,43,28,46,40,34,30,32"
125046,"17,48"
1248554,"32,46"
996485,"33,37,39,20,25,32,46,44,10,42,13"
1342928,"28,2,34,39,43,26,47,6,44,23,20,40,46,32,13"
1203750,"2,3,28,41"
703686,"14,18,10"
103250,"47,8,48,39,16,17,34,35,23,29"
488729,"44,9,6,2,23,43,41,10,28,22"
367597,"33"
301810,"46,6,35,40,22,9,12,44,37,17,43,23,38,47,45"
409103,"18,17,40,25,20,1,45,2,24,9,47"
1473354,"22,10,20,32,42,16,14,26,2"
683668,"2,3,1,44,45,4,9,34,10,46,40,28,11,31,43"
66148,"46,40,32,6,43,28,21,48,14,47"
485045,"46,14,9,31,30,39,44,40,2"
39554,"39,8,3,25,40"
92162,"39,13,16,47,20,40"
248905,"46,32,15,41,28,10,42,27,35,40,20,12,38,39,6,17,25"
316622,"13,32,15,35,20,7,24,29,44,25,46,11"
1204790,"37,39,6"
516910,"43,6,47,17,36,48,21,44,2,3,1,27,18"
668805,"10,42,15,32,39,37,2,6,17"
1132768,"18,28,6,47,17"
1425354,"23,2,10,42,9,43,14,25,46,20,32,38"
1046296,"36,48,42,3,44,7,2,10,46,13,34,39,32,14,16,21,6,20"
1136946,"17,43,34,2,22,47,23"
1020347,"23,40,25,46,13,2,32"
354060,"20"
672409,"9,46,39,13,45,44"
1253626,"45,9,32,16,48,41,37,39"
960038,"36,1,6,11,39,48,41,26,44,38,9,23,7,27,28,47,17"
964518,"42,24,28,23,39,31,11,2,44,45,9,20,17,3"
205051,"9,39,13,37,34,4,43"
1295351,"44,5"
1303742,"20,4,42,31,19,32"
132906,"46,13,37,6,45"
1478520,"6,26,41,2,44,20,16"
1038920,"8,3,41,34,37,2"
118496,"48,21,40,44,42,36,22,39,14,3,13,37"
1154856,"1,40,23,8"
1119060,"26,25,32,20,40,6,1,3,22,43"
629397,"32,37,6,19,2"
625183,"21,9,23,17,39,13,15,24,44,45"
39956,"17,28,20,47,41,13,36,3,12"
304894,"24,13,25,8,6,32,9"
987157,"24,17,20,32,3,48,14,38,13"
874722,"44,40,20,11,34,13,47,6,5,36,26,41,45"
109637,"6,32,46,43,23,9,44"
851464,"40,32,31,18,2,44,1,37,39"
450482,"1,34,13,12,3,24,48,16,43,44,6,41"
357485,"38,2,42,40,36,17"
1205466,"17,39,28,26,8,21"
423212,"35,9,42,45,38,6,46,32,15"
1127343,"14,23,34,17,6,28,41,2"
199107,"16,21,35,26,48,14,13,39,37,34,23"
1248438,"27,20,40,25,43,38,2,42,41"
278382,"16,43"
167016,"10,44,45,14,48,43,23,33"
1245203,"13,39,27,18,45,44,42,2,25,32,20,36,24"
835552,"18,19,1,9,35,46"
1228556,"13,34,3,14,8,31,18,45,17,4,47,10,2,32,19,23,42,44"
685384,"47,25,32,37,3,40"
1233124,"3,43,26,2,45,44"
728584,"17,6,2,3,20,41,27"
682887,"18,27,20,40,47"
741876,"45,2,44,22"
938346,"18,35,7,34"
1288481,"1,33,25,36,22,28,39,46"
202876,"42,44,2,25,9"
231549,"47,37,44,10,45,2,13,39,34,12,38,18,24"
284028,"32,27,25,24,47"
555573,"6,42,45"
1036214,"22,48,5,26,41,36,12,7,8,21,16"
1116710,"2,11,38,28"
971201,"37,13,10,23,43,34,9,20,38,32"
1116710,"17,28"
464609,"39,16,8,37,6"
792328,"33,7,9,23,38,28,13,46,26,41"
500210,"17,32,46,2,10,43,31,44,45,12"
1198144,"2,45,25,3,16,26,41,17,14,21"
123573,"2,47,37,13,25,46,32,20,39,6,12"
211222,"1,32,25,38,17,6"
1075386,"32,25,18,43,20,47,6,37"
924458,"45,9,43,17,37,46,14"
758841,"19,37,2,3,1,47,6,22,25,21,8"
928635,"13,34,40,46,25,44,20"
338839,"25,32,30,31,17,9"
1472172,"40,16,21,8,17,12,22,46,35,42,2,1,19,38"
1057573,"46,20,9,35,13,37,31,44,2"
635135,"16,34,45,9,48,42,38,6,13,10"
134118,"32,22,26,28,25,1,37"
1093603,"10,48,47,17,2,39,34,32,28"
34162,"41,20,46,17,6,2,45,22,13,34"
886057,"18,27,9,26,30,19,36"
723198,"37,34,3,2,41,39,47,6,20"
1260902,"9,42,21,33,20,12,3,2,34,11"
644568,"10,2"
687802,"39,26,9,2,12,32,40"
1179635,"29,21,17,6,39,37,8"
289104,"6,47,17,40,30,13,35,48"
1578,"37,34,47,1,36,42,7,25,20,31,11"
1072810,"38,46,34,28,19,1,45"
1476479,"30,34,38,3,4,2"
1411302,"34,12,11,45,36,5,23,43,37,22,18,42,44"
611347,"22,20,27,18,17,30,2"
653560,"42,43,2,41,28"
197240,"13,14,32,40,6,23,17,39,2,46,12,10,48"
1193992,"19,1,44,26,28"
231676,"3,32,39,15,41,4,26,2,27,18"
641950,"43,29,40,32,16"
505305,"37,42,44,2,39,48"
1021562,"17,42,45,47,48,8,6,16"
845646,"9,24"
556,"3,28,37,25,2,45,46,32,40"
1329911,"46,37"
149850,"44,27,3,26,1,13,39,34"
554580,"10,30,34,43"
1497936,"34,35,18,4"
834371,"2,34,14,16,25,43,26,48,10,42,44,20"
1488400,"28,45,1,2,27,42"
1341188,"21,16,26,34,23,14"
156802,"10,45,42,18,27,22,2,40,38"
96136,"19,8,40,32,20"
1062263,"24,48,3,1"
1392337,"44,43,27,24,22,36,46,23,33,41,47,26"
747601,"3,16,17,23,38,42,44,39,34"
492069,"39,37"
762177,"12,39,34,38,3,48,8,14,41,44"
1146233,"29,12,18,17,47,20,38,32,46,3,22,6,5,27,1"
1445031,"34,14,41,18,36,20,22,13"
249014,"30,45,10,44,42,37,32,28,26"
1168523,"13,2,3,8,32,14,37,30,1,20"
1350575,"9,39,23,43"
619737,"20,40,48,23,34,26"
114814,"16,48,21,9,36,18,27"
764759,"14,38,23,40,17,32,1"
246395,"38,2,17,20,32,15,33,42,40,18,34,46,30"
1442403,"39,34,40,28,17,47,6,2,36,22,43,42"
1312475,"28"
325000,"17,16,37,47,6,48,21,13,34,43,23"
1151851,"48,13,10,16,3,21,38,34,18,20,46,28,47"
611064,"38,9,17,6,8,37,19,20,41,28,23,13"
446655,"8,15,34,39,13,28,36"
955505,"20,39,22"
286078,"26,15,23"
1227216,"8,29,1,30,23,41,6,47,37,40"
929813,"10,37,13,34,9,32,20,16"
1326007,"48,8,15,33,44"
830819,"29,34,45,42,10,2,15,14,25,48,3"
1329844,"23,38,9,40,26,36,22,43,45,3,6,7,37,13"
1425881,"23,42,2,46,36"
499091,"32,25,3,4,28,37,9,23,16,38"
809124,"40,25,21,23,20,32,41,28,22,39,35"
789179,"33,47,37,31,30"
189005,"23,7,13,8,40,47,16"
8933,"39,2,14,38,29,19,6"
1034213,"39,42,16,1"
990,"23,40,32,42,8,25"
1427980,"43,9,23,39,38,40,46,2"
1363133,"37,39,45,2,25,40,41"
751540,"37,34,47,25,20,14,13,30,19,10,44,45"
505705,"9,28,41,40,46,22,48,39,23,36,45,42,37,34"
406093,"46,32,42,10,44"
272292,"12,16,14,23,22"
1218704,"17,39,32,2"
420826,"23,46,25,32,16,8,21,9,43,17,4"
1347966,"14,6,2,42,44,10,8,43,13,39,20,28"
374634,"1,44,25,13,41,17"
1383179,"1,22,39,43,9,45,16"
1367767,"27,8,34,29"
909941,"44"
16425,"43,9,4,25,32,8,47,6"
1031072,"1,3,6"
555573,"28,34,10,21,8,44,45,20,39,36"
1052118,"4,2,24,18,46,32,47,14,40,29,48,16,26,36,13"
388336,"2,6,39,34"
1024260,"35,7,22,2,39,13,37,44,10,16,23,43,42"
54391,"44,39,34,47,17,6,8"
477255,"38,13,26,47,28,4,16"
696388,"25,32,16,5,30,45"
234728,"35,32,40,20,37,15,44"
397623,"25,1,18,5,11,34,22"
41116,"41,28,35,26,14,42"
1364369,"25,40,46,5,39,15,10,2,31,23,20,43,37,13,45"
1210311,"30,39,32,25,13,37,43,17,22,41"
1143830,"2,48,5,44,10,20,32"
1343412,"46,20,27,45,42,1,39,26,32,47"
1420415,"22,5,32,43,24,44,38,23,28,29,9,2,41,27,6"
789535,"38,9,36,21,34,32,6,26,18,39,17,40,46,20"
151086,"42,2,10,46,13,47,28,8,45,43,1,6,17,35,37,9,38"
734821,"29,1,16,7,36,2,44,27,42"
1265910,"21,14,8,16,47,2,9,44,45,20,25,43,42"
1349716,"42,21,46,39,22,45,14,47,6,36,13"
305784,"44,10,2,8,21,3,9,23"
1490620,"3,32,7,27,18,30,11,16,14,47,41,13,22"
1477409,"37"
346701,"32,45,28,17,43,7,41,38,1,36,22,13,30,26"
387936,"43,9,3,23,20,40,24,7,47"
1175525,"25,6,38,43,23,37"
871581,"2,36,3,17,48,14,26,39,44"
1102242,"24,21,20,40,25,23,38,2"
722514,"22,4,9,29"
241518,"2,13"
737454,"3,18,22,17,2,25,45,42,48,38,39,47,16,1"
594161,"2,45,13,39,41,37,20,32,33,7,43"
356704,"17,47,40,25,28,6,21,8,38,26,35,19,22"
510883,"2,1,4,22,25,32"
202267,"40,39,43,23,26"
1462394,"27,3,37,39,2,10,44"
85948,"37,30,2,48,23,43"
1062230,"28,10,42,9,20,25,37,45,43,1,38"
942911,"12,1,3,29,47,38,9"
297711,"45,44,25,32,46,40,41"
713352,"18,41,47,25,1,3,40,27"
836467,"26,2,45,42,36,17,28,1,16,21,25,46,43,18,6,41"
292628,"35,6,20,10,42,39,12,19,44,2"
200508,"44,45,6,26,41,28,34,27,38,20,46,32,23,25,37,1,2,31,9,36,11"
416364,"41,47,13,43,38,22,36,6,40"
652092,"8,14,36,17,47"
721441,"40,23,32,20,25,2,9,18,31,14"
1096846,"6,22,17,47"
1399785,"12,1,18,22,2,25,32,3"
848450,"12,45,10,39,27"
1409684,"1,47,17,38,43"
16777,"48,37,14,12,39,18,7"
615993,"9,46,11,13,38,47,25"
1191041,"45,2,46,32,6,39,10,33,29,38"
1002689,"14,48,39,43,24,15,37,25,30,28,26,41,7,38"
627615,"45,13,3,40,1,34"
1071333,"37,47,33,22,45,19,13,39,2,3"
1086031,"45,13,37,6,17"
1117104,"23,3,38,17,6,43"
144093,"18,46,40,11,27"
363085,"4,40,18,45,29,2,36,22"
1056853,"46,31,25,2"
1301654,"20,25,37,40,43"
1187337,"37,16,25,20,42,39,34"
772252,"44,45,10,6,46,32,22,11,16,48"
1120371,"31,46,45,2,25,40,5,27,22,20"
1144674,"22,48,11,25,17,6"
802104,"46,21,6,33,47,17,35,43,19,40"
1274033,"27,42,40"
1494506,"40,27,44,39,25,20,46,4,1,17,28,26,8,14,30,47"
604549,"40,39,1,34,26,37,23,43,5,2,47"
1111453,"14,21,8,25,20,37,39,9,24,33,2,26,13"
1380886,"20,40"
485616,"28,38,7,9,23,43,6"
130371,"2,30,47,7,20,40,32,48,6,17,3"
655489,"13,39,20,42,29,35"
104876,"43,23,9,38,27,24,10,45,2,44"
1456703,"24,13,18,22,20,25,46,45,6,27,14,8,23,36,38,1,21"
1149960,"16,2,28,40"
1396942,"12,18,20,41,44,6,32,33,26,47,17"
764398,"48,39,13,2,34,16,18"
451605,"2,1,45,42,41"
1278991,"16,6,2,46,32,28,26,40"
266962,"44,42,23,21,1,19,43,38,3"
1294457,"13,39"
1340320,"21,10,42,6,2,14,17"
