"employee_id","boss_id","dept"
52008,122145,"engineering"
90169,81490,"sales"
190019,156927,"marketing"
13261,119991,"engineering"
168567,186283,"engineering"
157982,196660,"sales"
35838,14226,"HR"
11308,132360,"sales"
15132,180854,"sales"
71153,127266,"marketing"
176264,30640,"engineering"
162476,51535,"engineering"
99226,111082,"sales"
168126,187053,"engineering"
197690,168564,"sales"
51039,181781,"HR"
160261,23830,"marketing"
112505,97919,"HR"
136319,52313,"sales"
132004,90834,"sales"
41553,198424,"marketing"
28558,51121,"HR"
25805,8665,"sales"
91423,65126,"marketing"
73303,122567,"engineering"
46955,198648,"marketing"
179719,192369,"sales"
34531,116180,"engineering"
37921,102043,"marketing"
141415,23120,"marketing"
153913,93223,"engineering"
152500,93708,"HR"
174687,95609,"sales"
109610,29733,"HR"
58032,81860,"engineering"
44721,48120,"engineering"
193134,87733,"sales"
194761,25934,"engineering"
154572,8182,"sales"
196157,193518,"sales"
37584,5374,"sales"
193265,125114,"HR"
31385,92845,"engineering"
31096,131063,"marketing"
71547,164638,"sales"
29010,159906,"sales"
108164,32510,"sales"
113108,7966,"sales"
30050,119231,"HR"
5506,130204,"marketing"
29908,73489,"sales"
149380,122145,"engineering"
114056,43858,"engineering"
55488,149245,"marketing"
30701,65126,"marketing"
177929,148865,"sales"
9211,55972,"HR"
95567,144927,"sales"
167586,66591,"sales"
175366,8663,"sales"
137159,27704,"sales"
16409,192145,"sales"
144626,180037,"sales"
42044,146473,"marketing"
94934,123258,"marketing"
127350,110508,"engineering"
63732,64452,"sales"
130568,75246,"engineering"
63086,183045,"engineering"
98173,4394,"marketing"
86808,168564,"sales"
103273,168797,"marketing"
4598,110508,"engineering"
78516,164851,"sales"
138569,43602,"engineering"
26957,198879,"sales"
9397,20901,"engineering"
89868,1872,"engineering"
152026,195165,"engineering"
19305,166928,"engineering"
189297,182556,"sales"
188109,148865,"sales"
152392,77844,"sales"
150161,69379,"sales"
84669,141079,"engineering"
103002,5743,"sales"
108754,139278,"HR"
135984,27704,"sales"
42948,139278,"HR"
146806,189742,"HR"
11277,61554,"sales"
66558,52920,"sales"
120041,32938,"engineering"
194871,149135,"engineering"
125339,111508,"marketing"
53096,69943,"sales"
48546,196058,"marketing"
74315,174800,"marketing"
60877,66420,"HR"
144296,95609,"sales"
123358,167941,"sales"
88335,65883,"marketing"
4513,172321,"sales"
24287,192056,"HR"
160388,19806,"sales"
22987,87613,"engineering"
58926,70547,"marketing"
51447,144976,"sales"
85766,7966,"sales"
48328,54136,"marketing"
173016,45803,"sales"
63479,103912,"sales"
185058,64452,"sales"
96741,99139,"sales"
122469,105395,"engineering"
17785,48120,"engineering"
17395,96752,"sales"
144480,23120,"marketing"
169527,188118,"sales"
189125,79,"sales"
9706,78493,"sales"
58956,26757,"marketing"
102724,1610,"engineering"
138502,159996,"sales"
59390,165717,"sales"
89523,66119,"sales"
48836,52923,"sales"
89895,73982,"sales"
109596,110878,"engineering"
58544,138948,"marketing"
189412,87884,"engineering"
2483,169849,"HR"
6160,67931,"engineering"
138363,190060,"sales"
136660,171499,"engineering"
135966,172948,"HR"
12345,191073,"sales"
129779,139180,"marketing"
176279,179212,"marketing"
163651,190065,"marketing"
122860,162035,"sales"
121956,85791,"sales"
130557,143473,"HR"
17383,16510,"sales"
158806,81644,"engineering"
148380,43937,"HR"
87786,4394,"marketing"
63104,53826,"HR"
167663,34977,"sales"
99680,91254,"marketing"
186571,139278,"HR"
141542,185285,"HR"
87649,192132,"marketing"
63419,57938,"engineering"
178821,50761,"marketing"
72918,108164,"sales"
30874,150300,"marketing"
98967,115539,"marketing"
121453,94447,"HR"
74822,150300,"marketing"
57366,115591,"sales"
112340,74170,"sales"
179122,71585,"sales"
72312,18939,"sales"
190778,155485,"marketing"
5250,754,"HR"
67501,71115,"engineering"
106770,156927,"marketing"
123063,164326,"sales"
97780,167650,"engineering"
71269,108428,"engineering"
38792,41808,"HR"
39534,19524,"marketing"
165096,191073,"sales"
84212,197832,"marketing"
70578,151005,"marketing"
172321,145667,"sales"
92601,47472,"engineering"
51821,89837,"marketing"
101323,115856,"sales"
171793,180006,"HR"
160121,75246,"engineering"
128205,9400,"HR"
156429,140061,"sales"
70840,187053,"engineering"
169744,55636,"HR"
94362,34051,"sales"
4942,74818,"sales"
76394,192132,"marketing"
2870,158056,"engineering"
162063,159098,"engineering"
128544,122762,"sales"
80791,102043,"marketing"
2422,4440,"marketing"
188360,105542,"marketing"
123223,62990,"sales"
125684,29749,"HR"
33715,92765,"engineering"
97010,182028,"engineering"
165575,41335,"engineering"
99936,144401,"sales"
67504,62043,"engineering"
185403,124014,"sales"
188215,77556,"HR"
112479,190566,"marketing"
17060,121527,"marketing"
79594,4384,"HR"
68222,24681,"HR"
84948,182531,"sales"
29996,197832,"marketing"
30765,19524,"marketing"
82775,55481,"engineering"
194710,70406,"marketing"
10745,95522,"marketing"
63585,155437,"engineering"
178262,88370,"HR"
38388,127623,"engineering"
32580,148032,"sales"
192145,145667,"sales"
44989,154292,"engineering"
178477,73106,"engineering"
153738,191495,"sales"
174893,49729,"sales"
110369,149135,"engineering"
59766,64087,"HR"
123051,66420,"HR"
187110,155570,"marketing"
38927,61988,"engineering"
128243,115591,"sales"
14275,37220,"engineering"
144516,76135,"marketing"
137063,181996,"engineering"
66979,23737,"HR"
47905,65856,"sales"
196521,146473,"marketing"
82904,153291,"sales"
49533,134671,"sales"
12756,742,"HR"
80128,171907,"sales"
119126,178147,"HR"
189066,148260,"marketing"
103251,76641,"engineering"
144810,182531,"sales"
31013,149135,"engineering"
27452,85717,"sales"
48494,63077,"sales"
189230,101819,"engineering"
60592,130449,"sales"
158156,198424,"marketing"
115671,175434,"sales"
174328,171499,"engineering"
161265,191073,"sales"
186640,94030,"sales"
98274,29508,"HR"
35617,64750,"engineering"
56198,132360,"sales"
109843,172717,"HR"
135015,171499,"engineering"
172840,18939,"sales"
43246,123103,"engineering"
23613,162381,"engineering"
126631,59555,"marketing"
156927,181566,"marketing"
74631,175558,"engineering"
7153,141079,"engineering"
190367,129734,"engineering"
163330,126515,"HR"
84813,59939,"marketing"
31832,174122,"engineering"
65433,5743,"sales"
27472,110508,"engineering"
68069,194904,"HR"
172709,47748,"HR"
27471,92585,"marketing"
48189,123258,"marketing"
157995,29960,"marketing"
181206,146111,"HR"
143640,123000,"sales"
113441,134048,"sales"
139440,194078,"marketing"
14226,21604,"HR"
101547,143317,"sales"
187003,118329,"sales"
120584,133420,"sales"
160532,185982,"sales"
86367,52525,"engineering"
90257,75198,"marketing"
114734,22090,"marketing"
127346,193818,"HR"
47066,88936,"sales"
126478,40904,"engineering"
29410,145161,"engineering"
190316,103421,"engineering"
100009,167389,"sales"
124148,57185,"engineering"
141424,123154,"HR"
125601,113124,"sales"
30450,64724,"marketing"
14978,119774,"sales"
64221,34134,"sales"
126210,68201,"sales"
21212,126368,"sales"
197272,198778,"engineering"
39290,126515,"HR"
48441,113578,"marketing"
63178,177772,"marketing"
40507,170431,"marketing"
1039,88370,"HR"
77613,66090,"sales"
99022,193518,"sales"
196660,94454,"sales"
170745,114011,"engineering"
52889,147106,"sales"
153797,172250,"marketing"
73169,173939,"marketing"
161113,55636,"HR"
99321,55883,"engineering"
183797,135848,"marketing"
1349,134658,"sales"
136171,7255,"engineering"
47697,152791,"sales"
55492,191454,"marketing"
82874,62081,"sales"
101162,113578,"marketing"
189937,55537,"engineering"
49181,122567,"engineering"
173465,175548,"HR"
191485,89002,"sales"
28522,122762,"sales"
55909,113124,"sales"
112433,23737,"HR"
188732,169833,"HR"
166089,53390,"sales"
27588,119658,"engineering"
160478,123502,"HR"
101819,87379,"engineering"
111615,7212,"marketing"
180006,24681,"HR"
51416,91345,"sales"
182289,190060,"sales"
70675,125755,"marketing"
158402,15768,"HR"
71223,47472,"engineering"
179890,129734,"engineering"
69543,14241,"marketing"
126031,70406,"marketing"
80966,133420,"sales"
91860,194078,"marketing"
51792,198531,"sales"
14465,116660,"HR"
82636,130449,"sales"
142156,98419,"marketing"
38684,194078,"marketing"
173241,159098,"engineering"
164008,5282,"sales"
131850,150189,"HR"
144038,52313,"sales"
146954,136147,"sales"
186958,174122,"engineering"
112848,91002,"marketing"
93194,48912,"engineering"
10095,116119,"marketing"
106639,10357,"marketing"
179837,127266,"marketing"
170431,5692,"marketing"
140777,22977,"HR"
104484,61811,"sales"
152219,70819,"engineering"
97381,172717,"HR"
64113,129410,"sales"
160494,172250,"marketing"
12374,180925,"sales"
142895,29547,"engineering"
76641,154285,"engineering"
194252,132283,"engineering"
106872,123103,"engineering"
158660,198424,"marketing"
46407,162196,"engineering"
81644,146629,"engineering"
82056,9239,"sales"
105637,48912,"engineering"
162047,159098,"engineering"
162864,153412,"marketing"
141317,24691,"sales"
43748,128511,"engineering"
121195,198624,"HR"
148916,45803,"sales"
77369,164326,"sales"
146110,94611,"engineering"
13305,50679,"sales"
165473,15768,"HR"
111431,175593,"sales"
182118,1872,"engineering"
188692,73254,"HR"
160658,53856,"HR"
34577,170076,"engineering"
58227,158056,"engineering"
106521,75242,"engineering"
137109,22887,"HR"
72878,79237,"marketing"
99138,79807,"engineering"
74514,102102,"sales"
565,21470,"marketing"
167354,95609,"sales"
98095,61038,"sales"
85430,79193,"sales"
145097,92403,"sales"
74556,151696,"HR"
136617,51121,"HR"
184998,183175,"sales"
134158,80043,"HR"
36929,92403,"sales"
138834,34977,"sales"
92799,196660,"sales"
159129,142630,"HR"
34247,78215,"sales"
102815,79285,"sales"
134038,51288,"engineering"
59052,29733,"HR"
150668,171461,"HR"
153586,148646,"engineering"
153255,134536,"engineering"
43568,98419,"marketing"
19232,69200,"sales"
81143,71757,"marketing"
132329,130204,"marketing"
55874,172541,"HR"
23405,123502,"HR"
32217,78997,"engineering"
152,81421,"HR"
3909,113189,"sales"
65485,191073,"sales"
8665,34051,"sales"
112428,162381,"engineering"
92936,53012,"marketing"
148619,14470,"sales"
174247,11275,"marketing"
65558,58365,"marketing"
157865,134536,"engineering"
125001,127266,"marketing"
97863,61517,"HR"
83872,148865,"sales"
98326,134048,"sales"
176941,198814,"marketing"
116536,20828,"marketing"
43628,115591,"sales"
87853,12649,"engineering"
195665,65856,"sales"
1356,4110,"sales"
20371,63077,"sales"
188883,198778,"engineering"
64501,187183,"marketing"
116384,125755,"marketing"
76205,87847,"sales"
73936,64750,"engineering"
5743,49727,"sales"
183035,180037,"sales"
168951,120639,"sales"
86787,168942,"HR"
43937,95935,"HR"
47849,172321,"sales"
12603,25367,"marketing"
60230,61988,"engineering"
33263,57938,"engineering"
70747,47863,"engineering"
163032,146111,"HR"
55188,119302,"HR"
166896,39231,"HR"
23051,69379,"sales"
124290,30749,"engineering"
158826,145710,"engineering"
43951,54997,"sales"
127356,184885,"HR"
197380,90065,"engineering"
179506,123258,"marketing"
63656,92765,"engineering"
152662,84230,"marketing"
65584,19424,"engineering"
85426,24015,"HR"
178617,78215,"sales"
91017,157064,"marketing"
174723,90639,"marketing"
172618,94507,"engineering"
9597,98520,"marketing"
46541,5889,"HR"
34370,91345,"sales"
179489,129410,"sales"
174500,46178,"engineering"
116428,145710,"engineering"
18455,157966,"marketing"
181015,169271,"marketing"
165137,61811,"sales"
60373,155485,"marketing"
26945,170076,"engineering"
119480,127275,"engineering"
13924,64087,"HR"
149485,172989,"sales"
9992,149485,"sales"
147005,73034,"engineering"
167986,109254,"sales"
34376,10922,"sales"
32159,176804,"sales"
121591,53390,"sales"
9641,40904,"engineering"
171335,183065,"engineering"
174106,199184,"sales"
108055,174800,"marketing"
15019,153412,"marketing"
171990,113124,"sales"
159563,18312,"engineering"
186963,55476,"marketing"
11624,81644,"engineering"
100373,192056,"HR"
48690,92713,"sales"
171239,9239,"sales"
196484,176424,"marketing"
188542,59939,"marketing"
109559,102043,"marketing"
78494,4110,"sales"
81562,67931,"engineering"
42511,97919,"HR"
103689,19806,"sales"
61377,119991,"engineering"
65181,34134,"sales"
13501,148032,"sales"
185933,113124,"sales"
46674,159638,"HR"
111718,181996,"engineering"
127423,16510,"sales"
62853,71585,"sales"
127223,55431,"sales"
169711,169231,"sales"
54319,192414,"sales"
144622,165853,"engineering"
160632,191454,"marketing"
190060,181310,"sales"
116539,37434,"sales"
168744,18627,"marketing"
127374,168742,"sales"
12679,3917,"sales"
17223,69345,"sales"
112524,198879,"sales"
51229,119658,"engineering"
97535,148236,"sales"
182627,147819,"sales"
37081,181886,"sales"
139396,197896,"HR"
21586,76435,"sales"
55681,162518,"sales"
110588,101819,"engineering"
153821,107694,"HR"
138556,80128,"sales"
124721,191351,"marketing"
108614,84193,"marketing"
115888,127623,"engineering"
143955,90834,"sales"
33426,64452,"sales"
12075,43420,"sales"
177603,181311,"sales"
30940,162196,"engineering"
96761,48730,"marketing"
134347,144401,"sales"
163228,130585,"sales"
155829,148984,"sales"
163861,181219,"marketing"
16527,43937,"HR"
124364,156927,"marketing"
3157,98520,"marketing"
9216,158777,"marketing"
52191,63832,"marketing"
152011,91124,"sales"
126823,166729,"marketing"
161055,47260,"HR"
103884,39785,"HR"
112928,76310,"engineering"
21449,37124,"sales"
93388,53826,"HR"
90756,144927,"sales"
183040,111082,"sales"
86119,15768,"HR"
178945,98558,"engineering"
183563,46997,"sales"
32652,168342,"engineering"
127266,70434,"marketing"
95279,196058,"marketing"
185459,46997,"sales"
179405,23565,"sales"
84808,98967,"marketing"
151598,150189,"HR"
110437,73846,"sales"
121571,5889,"HR"
140491,191289,"engineering"
56726,19806,"sales"
170206,75198,"marketing"
195975,12679,"sales"
198659,90,"engineering"
88163,181787,"marketing"
58386,103014,"engineering"
65634,147642,"sales"
171037,12877,"engineering"
15447,92845,"engineering"
62588,120381,"sales"
167305,99121,"marketing"
131640,81490,"sales"
156130,87929,"sales"
149550,73254,"HR"
4500,60373,"marketing"
26168,189222,"engineering"
60405,26468,"engineering"
121816,148984,"sales"
79399,134671,"sales"
9554,37124,"sales"
47952,191649,"sales"
157881,62043,"engineering"
164051,57316,"sales"
131620,40475,"sales"
179879,60609,"sales"
137728,55636,"HR"
72359,182116,"sales"
31506,53390,"sales"
152844,4110,"sales"
191495,100942,"sales"
76679,48742,"engineering"
58027,123387,"sales"
158490,74062,"marketing"
36003,147715,"sales"
198170,177772,"marketing"
170059,189148,"HR"
120076,79735,"engineering"
43886,168797,"marketing"
116750,145161,"engineering"
193524,192369,"sales"
59609,58365,"marketing"
81313,159996,"sales"
65305,132187,"engineering"
62299,42096,"sales"
154913,170431,"marketing"
49246,1651,"engineering"
19213,70819,"engineering"
65222,177166,"engineering"
18742,139278,"HR"
69252,131525,"sales"
160885,67522,"sales"
14563,8711,"marketing"
11186,148865,"sales"
85350,48352,"engineering"
46272,57316,"sales"
47002,132360,"sales"
146198,75198,"marketing"
27966,7349,"marketing"
51757,127769,"engineering"
87073,59862,"engineering"
12970,171499,"engineering"
117024,126257,"engineering"
132143,175361,"sales"
54106,134671,"sales"
104600,53012,"marketing"
26114,79934,"engineering"
113636,134982,"sales"
145228,64087,"HR"
162107,54808,"sales"
154134,32405,"HR"
127727,58365,"marketing"
151730,52525,"engineering"
134338,77866,"marketing"
43287,16785,"engineering"
25011,41175,"engineering"
71532,109308,"marketing"
150928,94611,"engineering"
14567,114572,"marketing"
92706,4394,"marketing"
57314,27781,"marketing"
16648,171940,"marketing"
163367,39231,"HR"
185422,134658,"sales"
125642,186086,"engineering"
81363,4440,"marketing"
14728,147249,"engineering"
16781,134728,"marketing"
36401,62298,"HR"
154716,73254,"HR"
15946,191495,"sales"
22155,122762,"sales"
30488,115539,"marketing"
5500,157931,"engineering"
73649,167941,"sales"
44612,47748,"HR"
48572,146220,"marketing"
105439,90639,"marketing"
17558,110091,"engineering"
53109,130489,"sales"
199298,101484,"engineering"
127450,25367,"marketing"
61569,779,"marketing"
172566,31063,"HR"
57724,141079,"engineering"
17509,59705,"sales"
86790,66160,"sales"
55515,190778,"marketing"
62161,125912,"marketing"
135214,39231,"HR"
115421,113618,"marketing"
49675,73893,"sales"
33665,110260,"HR"
59363,94447,"HR"
161716,31063,"HR"
114207,12649,"engineering"
19795,153551,"sales"
182404,161132,"marketing"
97705,47618,"marketing"
129700,61517,"HR"
121217,191351,"marketing"
106277,84828,"engineering"
171048,89837,"marketing"
91527,113578,"marketing"
45598,8663,"sales"
24936,181421,"sales"
47830,24071,"engineering"
10241,82657,"sales"
114955,64750,"engineering"
120180,191454,"marketing"
104364,186283,"engineering"
41993,62298,"HR"
28643,75198,"marketing"
184203,168742,"sales"
166255,69200,"sales"
88583,131620,"sales"
129133,5743,"sales"
180930,91117,"sales"
6880,170076,"engineering"
79866,53109,"sales"
119558,182038,"sales"
155778,81490,"sales"
16510,77851,"sales"
71858,196637,"engineering"
148646,47553,"engineering"
106015,144211,"engineering"
25392,141211,"HR"
172626,48742,"engineering"
18725,130585,"sales"
5889,21604,"HR"
165320,80728,"engineering"
174541,104539,"HR"
19695,75246,"engineering"
140972,151696,"HR"
72811,130204,"marketing"
193088,96752,"sales"
164748,134048,"sales"
58859,95609,"sales"
99072,119964,"marketing"
32601,101819,"engineering"
93198,156010,"engineering"
192229,197206,"marketing"
11507,20378,"HR"
157864,71152,"HR"
107184,92845,"engineering"
44118,57185,"engineering"
101901,7558,"engineering"
50602,116180,"engineering"
