"employee_id","signing_bonus","salary","degree_level","sex","yrs_experience"
179416,0,2e+05,"Master","M",2
72541,0,94000,"PhD","M",4
81276,0,137000,"High_School","M",3
98159,0,88000,"Bachelor","F",2
137208,0,318000,"Master","M",3
43951,1,74000,"PhD","F",2
137988,0,76000,"Master","F",4
184511,0,273000,"Bachelor","F",8
2906,1,177000,"High_School","M",6
113116,1,159000,"High_School","M",2
97010,0,78000,"Bachelor","F",2
55492,0,181000,"Bachelor","M",3
89577,1,117000,"High_School","M",1
46174,0,365000,"PhD","M",3
64642,0,62000,"High_School","F",4
185124,0,271000,"PhD","M",1
162984,0,86000,"High_School","M",5
696,1,67000,"Bachelor","F",1
139254,0,364000,"High_School","M",3
60855,1,221000,"High_School","M",1
109120,0,111000,"Master","M",5
12531,0,214000,"Bachelor","F",2
77980,0,355000,"Master","M",1
150096,0,294000,"PhD","F",3
52952,0,163000,"High_School","M",7
56354,1,102000,"PhD","M",5
146773,1,216000,"PhD","F",3
124595,0,184000,"Master","M",3
95892,0,363000,"PhD","M",1
8809,1,90000,"Master","M",3
111518,1,180000,"PhD","M",2
20101,0,195000,"Master","F",5
175512,0,85000,"Bachelor","F",2
63165,1,391000,"PhD","M",6
182752,0,185000,"High_School","M",2
119210,0,89000,"Bachelor","F",2
107049,0,155000,"High_School","M",11
98337,0,145000,"High_School","F",1
102195,0,101000,"Master","F",1
161543,0,132000,"PhD","F",3
78149,1,259000,"Bachelor","M",1
21950,0,212000,"Master","M",1
43519,0,203000,"PhD","M",4
92601,0,305000,"High_School","M",6
177929,0,67000,"Master","M",3
41529,1,75000,"PhD","F",2
90032,0,69000,"Master","F",1
116547,1,67000,"Master","F",3
29801,0,267000,"High_School","M",2
113441,0,85000,"Bachelor","F",2
110438,0,126000,"Bachelor","F",3
187790,0,202000,"Bachelor","M",3
67896,1,173000,"High_School","F",1
106589,0,274000,"Bachelor","M",1
78089,0,159000,"Master","M",3
69664,0,275000,"Master","M",7
179489,1,263000,"Bachelor","F",2
65386,0,87000,"Master","F",3
162469,0,80000,"Master","F",2
119090,1,258000,"Master","M",8
66901,0,85000,"PhD","F",1
25626,0,244000,"Master","M",2
89091,1,65000,"Bachelor","F",2
43200,1,328000,"PhD","M",2
1610,1,131000,"Bachelor","M",9
26589,0,145000,"Bachelor","M",3
162583,0,73000,"High_School","M",2
62298,0,83000,"Bachelor","F",9
18503,0,166000,"High_School","M",5
28136,0,110000,"Master","M",2
47618,1,156000,"PhD","M",13
64452,0,229000,"High_School","M",11
77732,0,176000,"High_School","M",3
146014,0,82000,"Bachelor","F",5
192958,0,65000,"Bachelor","M",3
71757,0,136000,"Bachelor","M",4
20828,1,312000,"Master","F",5
191579,0,299000,"PhD","M",5
32938,0,237000,"Bachelor","M",5
113345,0,143000,"Bachelor","M",3
140045,0,167000,"Bachelor","M",4
12488,0,236000,"PhD","M",2
131755,0,332000,"High_School","M",6
161418,0,169000,"PhD","F",4
171432,0,341000,"PhD","M",7
25819,0,338000,"Master","M",1
149980,0,111000,"Master","F",3
8207,1,126000,"Bachelor","M",10
60226,1,399000,"Bachelor","M",2
186958,1,294000,"Master","M",7
91030,0,274000,"PhD","M",4
94847,0,221000,"Master","M",4
80464,1,223000,"High_School","M",3
83990,0,282000,"Master","M",4
43388,0,318000,"PhD","M",1
96198,1,62000,"Bachelor","F",3
56156,1,146000,"Bachelor","M",1
27940,1,288000,"High_School","M",5
17034,0,381000,"High_School","M",2
128132,0,294000,"PhD","F",3
25967,0,233000,"PhD","F",3
86790,0,196000,"Bachelor","M",2
66470,1,226000,"Bachelor","M",6
153197,0,351000,"Bachelor","F",2
139498,1,86000,"Bachelor","F",6
124269,0,65000,"High_School","F",5
182777,0,153000,"Bachelor","M",4
189462,0,78000,"Master","M",3
86107,0,246000,"PhD","M",4
139792,0,95000,"Bachelor","M",5
126368,0,174000,"PhD","M",3
96942,0,117000,"Master","M",7
55390,0,164000,"PhD","F",4
194029,0,179000,"Bachelor","M",1
181476,0,276000,"PhD","F",2
28096,0,340000,"High_School","M",5
74093,0,121000,"Master","F",3
127979,0,255000,"High_School","F",4
178109,0,158000,"Master","F",3
57647,1,258000,"PhD","M",6
120649,0,121000,"PhD","F",2
128296,0,316000,"Bachelor","M",3
7492,0,150000,"Bachelor","M",2
93273,0,341000,"Master","M",2
103470,0,231000,"Bachelor","M",2
178662,0,301000,"Master","F",1
159427,1,355000,"Master","M",3
133779,0,354000,"PhD","F",5
99494,0,281000,"Master","F",6
84539,0,217000,"PhD","M",2
83914,0,240000,"PhD","M",6
167175,0,287000,"Bachelor","M",5
185982,0,154000,"PhD","F",7
108387,0,272000,"PhD","M",1
134607,0,384000,"High_School","M",3
166424,1,206000,"PhD","M",5
116731,0,72000,"PhD","M",7
802,0,280000,"Master","F",2
169558,0,64000,"Master","F",1
98767,0,120000,"PhD","M",1
107820,0,135000,"High_School","M",5
58386,0,118000,"PhD","M",6
8175,0,63000,"PhD","F",5
31340,0,329000,"High_School","F",3
198094,1,71000,"Master","M",3
29127,0,226000,"PhD","M",5
14181,0,90000,"Master","M",5
60733,0,268000,"Master","M",4
58741,0,85000,"Master","F",3
17611,0,131000,"Bachelor","M",4
174516,0,213000,"High_School","M",4
89068,0,188000,"Master","M",4
18639,0,238000,"Bachelor","F",4
139915,0,262000,"Master","M",2
94845,0,87000,"Master","F",2
13707,0,136000,"High_School","M",5
177250,0,210000,"Bachelor","M",1
8193,1,104000,"High_School","F",2
42193,0,191000,"High_School","M",5
3785,1,187000,"High_School","M",3
52923,1,248000,"Bachelor","F",14
40611,0,140000,"Master","M",5
61670,0,104000,"Bachelor","M",2
104999,1,296000,"Bachelor","M",2
127974,0,117000,"PhD","F",1
129644,1,172000,"Bachelor","M",1
143782,0,234000,"Master","M",2
187657,0,63000,"Bachelor","F",3
44695,0,75000,"PhD","F",6
116120,0,178000,"Master","F",4
46860,1,172000,"Master","M",3
147265,0,235000,"Bachelor","M",2
14455,0,248000,"PhD","F",5
73496,0,214000,"Master","F",1
126631,0,259000,"High_School","M",3
30067,0,79000,"PhD","F",6
99658,0,188000,"PhD","M",1
179901,0,171000,"Bachelor","M",5
22920,1,85000,"Master","M",6
153252,0,84000,"Bachelor","M",3
80322,0,249000,"Bachelor","F",2
186623,0,178000,"PhD","F",5
59477,0,78000,"High_School","F",1
17813,0,257000,"Bachelor","M",5
197313,0,176000,"Bachelor","F",1
32489,1,121000,"PhD","M",3
196153,0,330000,"High_School","M",3
102712,1,209000,"Bachelor","F",8
40222,1,176000,"High_School","M",2
36113,0,264000,"PhD","M",3
135161,1,191000,"PhD","M",4
174551,0,274000,"High_School","M",4
129883,0,233000,"PhD","M",6
181296,0,154000,"PhD","F",2
34028,0,122000,"Master","M",1
7956,0,317000,"PhD","M",1
50989,0,282000,"PhD","M",1
133927,0,210000,"Master","M",14
169935,0,203000,"PhD","M",4
113830,1,108000,"High_School","M",1
195798,0,76000,"PhD","F",4
66698,0,274000,"PhD","M",1
11535,0,325000,"High_School","M",3
141156,0,249000,"PhD","M",6
147090,0,61000,"High_School","F",4
66974,0,163000,"Master","F",2
78530,1,108000,"PhD","M",2
184236,0,82000,"Master","F",12
13567,0,142000,"High_School","M",3
183045,1,157000,"PhD","M",9
163170,0,366000,"High_School","F",4
177407,0,201000,"Bachelor","M",8
30375,0,291000,"Master","M",4
70659,0,375000,"PhD","M",3
2449,0,305000,"PhD","M",3
26053,1,180000,"PhD","M",9
8350,0,180000,"PhD","F",2
171940,0,245000,"PhD","M",13
103112,1,293000,"PhD","M",1
2152,1,219000,"High_School","F",4
190956,0,220000,"PhD","F",2
81644,0,308000,"PhD","M",4
95834,0,117000,"Master","M",3
115697,0,288000,"PhD","M",3
44645,0,142000,"Bachelor","M",2
128419,1,284000,"High_School","M",1
146010,0,72000,"Bachelor","M",2
112346,0,80000,"PhD","M",2
4557,0,225000,"Bachelor","M",3
81565,0,77000,"PhD","M",6
94978,0,281000,"Bachelor","M",5
154867,0,78000,"Bachelor","F",2
129034,1,251000,"PhD","F",7
81449,0,253000,"High_School","F",4
152356,0,192000,"Master","F",2
108992,0,262000,"High_School","F",7
10962,1,133000,"High_School","M",2
72126,0,142000,"PhD","M",2
143050,0,173000,"PhD","M",9
50832,0,270000,"Master","M",3
85918,0,198000,"Master","F",2
121687,0,144000,"Master","M",1
43937,0,118000,"Master","F",7
53182,1,83000,"High_School","M",1
195265,0,82000,"Bachelor","M",5
53684,1,88000,"Master","F",7
194016,0,175000,"Bachelor","M",3
127556,1,115000,"PhD","F",5
81084,0,282000,"High_School","M",3
21987,0,223000,"Bachelor","M",1
84684,0,139000,"Bachelor","M",1
183705,0,87000,"Master","M",1
188962,0,297000,"PhD","M",2
164572,1,237000,"Master","M",3
147736,0,70000,"Bachelor","M",3
65541,1,66000,"Bachelor","F",3
49683,0,72000,"PhD","F",2
53442,1,149000,"PhD","M",5
159014,0,239000,"High_School","M",2
132511,0,115000,"High_School","F",5
153797,0,234000,"Master","F",1
127398,0,229000,"High_School","M",1
176279,0,244000,"Master","M",1
53280,0,204000,"Master","F",3
182317,0,251000,"PhD","M",3
186503,0,132000,"PhD","M",5
139171,0,120000,"Master","F",2
131950,0,182000,"PhD","M",6
67891,0,181000,"PhD","F",1
36837,0,67000,"Master","F",1
46675,1,328000,"Bachelor","F",3
60610,0,280000,"PhD","M",2
182118,1,237000,"Master","M",4
61222,1,121000,"Bachelor","M",2
164501,1,79000,"PhD","M",11
95169,0,196000,"Master","F",8
96489,0,155000,"Master","M",1
150722,0,262000,"PhD","M",9
83531,0,124000,"High_School","M",2
26096,1,226000,"High_School","F",4
109176,0,193000,"High_School","F",2
187660,0,247000,"PhD","M",7
55500,0,125000,"Master","F",1
181201,0,125000,"Master","M",6
83964,0,109000,"Master","F",3
108173,1,89000,"Master","F",4
110265,1,261000,"Bachelor","M",1
70434,0,226000,"PhD","M",11
94825,1,365000,"PhD","M",4
13341,0,233000,"Master","F",7
114051,1,212000,"Bachelor","F",5
127423,1,202000,"Master","M",3
20666,1,96000,"Bachelor","M",6
198793,0,265000,"Bachelor","F",4
175815,0,107000,"Master","M",4
21993,0,293000,"Master","M",7
167244,1,80000,"Master","M",2
188487,0,390000,"PhD","F",2
195368,1,66000,"PhD","M",3
89847,1,232000,"Master","F",2
61443,1,75000,"PhD","M",3
114521,0,82000,"Bachelor","F",7
63419,0,382000,"PhD","M",1
128373,0,336000,"PhD","M",9
116766,0,69000,"Master","M",2
1078,0,174000,"Bachelor","F",2
95609,0,126000,"Bachelor","F",2
137728,0,60000,"Bachelor","F",5
18384,0,134000,"PhD","F",3
197380,0,298000,"Bachelor","M",4
51821,0,313000,"Master","M",1
73982,0,234000,"PhD","M",7
131289,0,93000,"High_School","M",3
43316,1,237000,"PhD","F",3
85451,0,207000,"Bachelor","M",2
185487,0,331000,"Master","F",3
39193,0,177000,"PhD","M",3
106850,1,367000,"PhD","M",1
184136,0,87000,"Master","M",5
184020,0,61000,"PhD","M",1
88885,0,190000,"High_School","F",3
16880,1,161000,"Bachelor","M",4
90,0,226000,"Master","F",10
103981,0,295000,"Master","F",12
47748,0,81000,"Master","M",3
89032,1,167000,"Bachelor","M",2
10680,1,87000,"PhD","F",2
161716,0,60000,"Master","M",2
11237,0,324000,"Master","F",2
160993,0,75000,"High_School","F",4
38073,1,202000,"Master","M",1
177524,0,362000,"High_School","M",6
168179,1,252000,"Bachelor","F",4
3686,0,315000,"PhD","M",9
140681,0,78000,"Bachelor","F",2
56959,0,99000,"Master","F",5
69628,1,141000,"High_School","M",3
157985,0,98000,"Bachelor","F",2
154517,0,278000,"High_School","M",2
194665,0,81000,"Master","F",3
133201,0,75000,"Master","F",9
127266,0,302000,"Bachelor","M",12
34342,0,89000,"Master","M",4
46806,0,128000,"High_School","M",2
144342,0,169000,"Master","F",5
29929,0,378000,"Master","M",2
63472,1,205000,"Bachelor","M",5
156708,0,206000,"Master","F",6
23405,0,79000,"PhD","M",1
47849,1,210000,"Bachelor","M",7
20898,0,352000,"Master","M",3
74170,0,233000,"PhD","M",12
196429,0,183000,"Master","M",5
31785,1,166000,"High_School","M",1
167141,1,74000,"Bachelor","M",6
188678,0,86000,"Master","F",4
151598,0,95000,"Master","F",1
196877,0,198000,"Bachelor","M",3
71472,0,85000,"PhD","F",6
61148,0,360000,"High_School","M",2
186506,0,159000,"Bachelor","M",1
29508,1,90000,"PhD","M",10
113128,0,384000,"Master","M",4
37765,1,99000,"High_School","F",4
62066,0,272000,"Bachelor","F",4
92143,0,186000,"High_School","M",3
37748,0,387000,"Master","M",3
17991,0,83000,"Master","F",1
190019,0,116000,"PhD","F",2
183201,0,334000,"Master","M",6
82463,0,254000,"Master","F",13
116819,0,175000,"Master","F",3
5002,0,209000,"Bachelor","M",4
167023,0,88000,"Bachelor","F",3
98851,0,2e+05,"PhD","F",1
122594,1,115000,"High_School","M",6
57806,0,139000,"Master","M",1
34066,0,75000,"Master","M",2
192589,1,301000,"PhD","M",22
141665,1,163000,"Bachelor","M",3
159865,0,80000,"PhD","M",1
5574,1,195000,"Master","M",5
103273,0,164000,"High_School","F",3
164387,0,212000,"PhD","M",3
58129,1,65000,"Master","M",9
4151,0,197000,"Bachelor","F",2
125636,0,95000,"PhD","F",3
26168,0,249000,"Master","M",3
14934,0,315000,"High_School","M",4
97293,0,71000,"Bachelor","F",1
134536,1,335000,"High_School","M",14
43504,1,371000,"PhD","M",3
75728,0,210000,"Master","M",3
21470,0,232000,"PhD","M",14
30570,1,227000,"Master","F",3
54136,0,324000,"PhD","M",11
66765,0,74000,"Bachelor","M",5
164617,0,292000,"Bachelor","F",2
80710,1,243000,"PhD","M",1
193242,0,81000,"Bachelor","F",4
104478,0,142000,"PhD","F",6
30445,0,76000,"Master","F",2
46282,1,253000,"High_School","M",1
176986,0,148000,"Master","M",1
187172,0,82000,"Bachelor","F",4
112172,0,284000,"Master","M",3
9907,0,63000,"Master","M",1
139122,0,218000,"PhD","M",2
10480,0,156000,"Master","M",1
173479,1,128000,"Master","F",4
94364,0,102000,"Bachelor","M",1
92324,1,273000,"Bachelor","M",4
180336,0,240000,"PhD","F",3
178769,0,365000,"Master","F",4
16401,0,162000,"Master","M",3
102904,0,207000,"High_School","M",5
56639,1,342000,"Bachelor","M",1
39785,0,167000,"Bachelor","M",24
46636,0,113000,"PhD","M",3
176855,0,67000,"Master","M",1
97156,0,201000,"High_School","F",1
96952,1,139000,"PhD","M",4
126478,0,246000,"High_School","F",3
66551,1,217000,"PhD","F",1
7095,0,98000,"PhD","F",3
76777,0,185000,"Master","M",4
50753,1,249000,"Bachelor","M",3
182562,1,280000,"Master","M",3
16095,0,227000,"High_School","F",5
192020,0,349000,"Bachelor","M",1
191599,0,252000,"High_School","M",2
38927,0,303000,"PhD","M",1
52203,0,363000,"High_School","M",3
167347,1,218000,"Master","M",3
155572,0,88000,"High_School","M",4
69543,1,249000,"Master","F",4
27648,0,101000,"Master","F",1
194487,0,94000,"High_School","M",1
41555,0,166000,"Bachelor","M",6
120281,0,261000,"PhD","M",4
23577,0,183000,"PhD","M",5
158112,0,173000,"Master","F",3
120886,0,73000,"PhD","F",3
33709,0,190000,"Bachelor","M",1
155047,1,376000,"PhD","M",4
4389,0,117000,"PhD","F",2
72485,0,170000,"Master","M",1
142890,1,388000,"Master","F",1
106547,0,97000,"Bachelor","F",8
174967,0,158000,"Bachelor","M",4
178493,0,198000,"PhD","M",1
125131,0,227000,"PhD","M",1
36643,0,83000,"Bachelor","M",5
33329,0,118000,"High_School","F",2
96752,0,234000,"PhD","M",26
17048,0,238000,"Bachelor","M",3
144090,0,299000,"Master","F",2
82250,1,181000,"Master","M",5
135660,0,184000,"PhD","M",2
140815,1,252000,"Bachelor","F",2
90393,0,69000,"High_School","M",1
29136,0,296000,"Master","F",6
194895,1,75000,"Bachelor","F",4
778,1,74000,"PhD","M",6
160476,0,105000,"Bachelor","M",3
44062,0,69000,"Master","M",2
154460,1,325000,"PhD","M",8
111426,0,302000,"PhD","F",5
121571,0,84000,"PhD","M",6
6674,1,265000,"PhD","M",2
192004,0,110000,"PhD","M",2
93401,0,69000,"Master","M",3
12871,0,94000,"Master","M",4
23997,0,155000,"Bachelor","F",4
47324,0,259000,"Bachelor","M",3
96420,1,232000,"Master","F",3
33736,1,214000,"Bachelor","M",6
104085,0,123000,"High_School","M",2
191276,0,151000,"PhD","F",1
109559,1,188000,"Bachelor","M",4
42306,0,1e+05,"Master","M",2
31049,1,230000,"Master","M",1
151324,0,236000,"Bachelor","M",4
197473,0,205000,"High_School","F",2
122602,0,155000,"Master","F",1
77362,1,241000,"High_School","M",1
114538,0,293000,"PhD","M",2
193135,0,106000,"High_School","M",1
52137,1,135000,"PhD","M",1
54436,0,130000,"High_School","M",6
6575,1,242000,"PhD","M",5
102714,1,267000,"Master","M",5
150952,1,85000,"PhD","M",2
65599,1,269000,"Master","M",2
9397,0,329000,"Bachelor","M",2
20014,0,133000,"Bachelor","M",2
67603,0,73000,"Bachelor","F",1
134347,1,187000,"PhD","M",4
23803,1,389000,"Master","F",5
12943,1,253000,"High_School","M",1
13022,0,280000,"Bachelor","F",6
118190,0,351000,"Bachelor","M",4
138403,0,92000,"Master","F",3
166020,0,75000,"PhD","M",5
91049,0,72000,"PhD","M",3
17360,0,174000,"Bachelor","M",4
179481,0,244000,"Bachelor","M",4
123213,0,117000,"Bachelor","M",4
139839,0,157000,"Bachelor","M",3
160045,0,351000,"PhD","F",4
130246,0,88000,"PhD","M",2
124260,0,278000,"Master","M",1
170906,0,164000,"Bachelor","M",1
89554,0,118000,"PhD","M",2
68679,0,87000,"Master","F",2
779,0,120000,"Master","M",9
198207,0,342000,"Bachelor","F",2
146046,0,230000,"Master","M",3
73039,0,279000,"PhD","F",1
190008,0,180000,"Master","M",3
94486,0,282000,"Master","F",4
154700,1,359000,"Master","F",5
78042,1,188000,"Bachelor","F",2
184380,0,79000,"PhD","M",3
18802,0,217000,"PhD","M",4
190249,0,263000,"PhD","M",13
106466,0,108000,"Bachelor","M",1
77454,0,103000,"Master","M",2
143317,0,101000,"Master","M",13
100502,0,104000,"Bachelor","F",7
77613,0,167000,"Bachelor","M",3
100977,0,242000,"Bachelor","F",6
115086,1,170000,"PhD","M",3
63682,0,254000,"PhD","F",3
188109,1,160000,"Master","M",2
5613,0,99000,"High_School","F",7
116876,1,368000,"Master","M",2
22155,1,158000,"Bachelor","F",4
83675,0,166000,"Bachelor","M",4
58522,1,263000,"Bachelor","M",7
74800,1,146000,"Master","M",4
191653,0,63000,"High_School","M",5
84212,1,122000,"PhD","M",2
71221,1,323000,"Master","M",2
41842,1,155000,"Bachelor","F",3
199165,0,284000,"PhD","M",3
6939,0,227000,"PhD","M",1
75371,0,109000,"Bachelor","M",2
7495,0,105000,"High_School","M",1
88963,0,67000,"High_School","F",5
133769,1,90000,"PhD","M",4
118868,0,230000,"PhD","M",6
109125,0,102000,"Master","F",1
61569,1,177000,"Master","M",4
116919,1,171000,"PhD","M",2
180722,0,229000,"Master","M",2
166741,0,329000,"PhD","F",22
36772,0,79000,"Master","F",4
23571,0,61000,"PhD","M",5
132439,1,249000,"High_School","F",1
133975,1,220000,"PhD","F",7
155734,1,107000,"PhD","M",2
31716,1,197000,"PhD","M",4
57610,0,166000,"PhD","M",1
49246,0,270000,"Master","F",4
52535,0,99000,"Bachelor","M",4
58398,0,193000,"High_School","M",4
86377,0,120000,"PhD","M",4
82563,0,187000,"High_School","M",2
76428,0,302000,"Master","M",3
136335,0,231000,"High_School","M",4
63659,0,173000,"PhD","M",1
174134,0,328000,"High_School","M",5
117555,1,73000,"Bachelor","M",1
36277,0,296000,"Master","M",7
7349,1,301000,"Bachelor","M",8
172229,0,249000,"Master","M",1
76310,0,114000,"PhD","F",13
187573,1,156000,"High_School","M",2
176557,0,264000,"Master","F",4
140317,0,308000,"High_School","M",19
36594,1,219000,"Bachelor","M",1
88384,1,280000,"Bachelor","F",5
139180,0,104000,"Master","F",9
179837,0,90000,"Master","M",2
174328,0,260000,"PhD","F",4
48913,0,146000,"Master","F",5
112583,0,226000,"Master","M",7
81528,0,130000,"Master","F",4
179463,0,253000,"Master","M",5
138416,0,81000,"PhD","M",3
141800,0,123000,"Bachelor","F",2
197493,0,187000,"Master","F",1
109211,0,87000,"Master","M",2
172533,0,159000,"PhD","F",2
122746,0,276000,"PhD","M",2
132622,0,243000,"Master","M",2
147963,1,145000,"Bachelor","M",2
164851,1,138000,"High_School","F",18
127745,0,67000,"Bachelor","F",6
119558,0,118000,"PhD","F",1
161466,0,63000,"Master","M",5
156083,0,147000,"Bachelor","M",3
176206,1,78000,"Bachelor","F",2
44721,1,252000,"Master","M",1
195033,0,63000,"PhD","M",5
162341,0,238000,"High_School","M",2
146969,0,153000,"High_School","F",4
167650,1,220000,"High_School","F",14
194528,0,109000,"Bachelor","F",1
152015,0,273000,"Bachelor","M",2
72965,1,289000,"Bachelor","F",14
6120,0,145000,"Bachelor","M",3
47850,0,199000,"Bachelor","M",3
90290,1,177000,"Bachelor","M",2
130965,1,62000,"PhD","M",1
135734,1,212000,"Master","M",3
118745,0,61000,"Master","M",2
120028,0,65000,"PhD","F",2
63338,1,123000,"Master","F",3
176818,0,205000,"High_School","F",1
105302,0,264000,"High_School","F",4
148781,0,95000,"High_School","M",1
27472,0,262000,"Master","M",3
135799,1,261000,"PhD","M",2
46460,0,382000,"PhD","F",4
74322,0,218000,"PhD","M",3
77756,0,188000,"PhD","M",2
125114,1,132000,"Master","F",5
177819,0,163000,"Bachelor","M",5
121441,1,142000,"PhD","F",6
168062,1,112000,"Master","M",2
188851,0,144000,"Bachelor","M",4
136589,0,147000,"High_School","M",2
129320,1,339000,"Master","M",1
150300,1,218000,"PhD","M",13
73569,0,81000,"PhD","F",1
86000,0,174000,"Master","M",5
180587,0,382000,"High_School","F",2
107593,0,194000,"Bachelor","M",1
89108,0,125000,"Bachelor","F",1
175820,0,252000,"Bachelor","M",2
15305,1,95000,"Bachelor","F",2
84250,0,308000,"PhD","M",2
34235,0,104000,"Master","F",4
130924,0,177000,"Master","M",3
118028,0,213000,"PhD","M",4
74514,0,243000,"Master","M",3
66420,0,114000,"Master","F",2
123223,1,308000,"Master","M",2
124515,1,168000,"Master","M",4
98225,1,216000,"Bachelor","M",16
31294,1,210000,"Master","M",4
6027,1,175000,"PhD","F",11
