employee_id,signing_bonus,salary,degree_level,sex,yrs_experience,boss_id,dept,level,n_subordinates
174939,1,186.0,Master,M,1,18312,engineering,IC,0
195665,0,244.0,PhD,M,8,65856,sales,IC,0
77708,0,116.0,Bachelor,F,8,189222,engineering,IC,0
37454,1,77.0,Bachelor,F,5,51121,HR,IC,0
148578,1,291.0,High_School,M,1,166729,marketing,IC,0
10088,1,282.0,Master,M,1,101981,sales,IC,0
10922,0,220.0,Master,F,12,198366,sales,MM,11
111991,0,86.0,Master,F,2,169849,HR,IC,0
63086,0,247.0,PhD,M,3,183045,engineering,IC,0
188001,0,87.0,Bachelor,F,3,150189,HR,IC,0
177846,1,128.0,PhD,F,1,5374,sales,IC,0
162476,1,330.0,PhD,F,33,51535,engineering,VP,286
82649,0,166.0,Bachelor,F,1,119774,sales,IC,0
52230,1,225.0,Bachelor,F,3,189890,engineering,IC,0
71037,1,391.0,Bachelor,M,5,195165,engineering,IC,0
111149,0,294.0,PhD,M,3,30749,engineering,IC,0
75492,1,308.0,PhD,F,4,37220,engineering,IC,0
139177,1,304.0,Bachelor,M,4,74066,engineering,IC,0
77746,0,343.0,PhD,M,2,3260,engineering,IC,0
114239,0,166.0,Master,M,5,119576,engineering,IC,0
102196,0,237.0,Bachelor,M,3,35499,sales,IC,0
130051,0,99.0,Master,F,4,150189,HR,IC,0
192843,1,138.0,Bachelor,F,4,96420,sales,IC,0
80128,1,186.0,PhD,M,2,171907,sales,MM,7
39743,1,315.0,PhD,M,1,191351,marketing,IC,0
143116,1,264.0,PhD,M,1,109254,sales,IC,0
151099,0,219.0,Master,M,3,34977,sales,IC,0
19888,1,129.0,Master,F,2,109671,marketing,IC,0
157325,0,92.0,Master,M,4,39417,engineering,IC,0
163676,0,150.0,PhD,F,3,174009,HR,IC,0
158933,0,89.0,Master,M,1,85426,HR,IC,0
90783,0,191.0,Bachelor,F,5,129626,marketing,IC,0
80035,0,244.0,Master,F,4,34977,sales,IC,0
6839,0,91.0,High_School,F,4,126515,HR,IC,0
147238,0,309.0,High_School,M,4,118769,engineering,IC,0
9177,0,215.0,Bachelor,M,6,180924,marketing,IC,0
16567,1,190.0,Bachelor,M,5,85717,sales,IC,0
169585,1,192.0,PhD,M,5,96664,marketing,IC,0
52085,1,362.0,Bachelor,M,3,75246,engineering,IC,0
81183,0,363.0,Bachelor,F,3,56316,sales,IC,0
45531,0,155.0,Bachelor,M,2,95473,sales,IC,0
24534,0,219.0,PhD,M,7,158777,marketing,IC,0
73155,0,91.0,Master,M,3,4421,sales,IC,0
152377,0,91.0,High_School,F,4,142276,HR,IC,0
60945,0,67.0,Bachelor,M,2,67151,engineering,IC,0
42655,1,189.0,PhD,M,1,124014,sales,IC,0
109417,0,72.0,Bachelor,M,1,136147,sales,IC,0
125534,1,354.0,Bachelor,M,2,183045,engineering,IC,0
115405,0,156.0,High_School,M,2,7255,engineering,IC,0
92548,0,105.0,Master,F,3,110089,HR,IC,0
7641,0,65.0,PhD,F,6,27018,HR,IC,0
76806,0,183.0,High_School,F,9,131620,sales,IC,0
159480,0,233.0,Master,M,6,16510,sales,IC,0
119838,0,302.0,Master,M,1,131620,sales,IC,0
10024,1,370.0,Bachelor,M,1,169664,engineering,IC,0
173142,0,84.0,PhD,F,2,8812,HR,IC,0
56217,0,104.0,Master,F,3,126368,sales,IC,0
18195,0,73.0,Bachelor,M,5,100373,HR,IC,0
47309,0,119.0,Bachelor,F,4,142630,HR,IC,0
171990,0,168.0,High_School,F,7,113124,sales,IC,0
139515,0,63.0,High_School,M,1,45803,sales,IC,0
25011,0,321.0,Master,M,2,41175,engineering,IC,0
174909,0,358.0,Master,F,5,19424,engineering,IC,0
92746,0,236.0,Master,F,3,34714,sales,IC,0
26469,0,133.0,Master,M,2,88936,sales,IC,0
77092,0,198.0,Bachelor,F,1,65856,sales,IC,0
53237,0,287.0,PhD,M,1,12679,sales,IC,0
98265,0,69.0,Master,F,3,85426,HR,IC,0
539,0,172.0,PhD,F,1,18627,marketing,IC,0
115603,0,149.0,Master,M,1,51293,sales,IC,0
194078,0,77.0,PhD,M,2,162889,marketing,MM,15
13501,0,178.0,Master,M,2,148032,sales,IC,0
198586,0,156.0,High_School,M,5,119658,engineering,IC,0
121241,0,72.0,High_School,M,6,123263,HR,IC,0
179719,1,175.0,Bachelor,F,2,192369,sales,IC,0
109826,0,240.0,PhD,M,1,32159,sales,IC,0
97314,0,252.0,High_School,M,2,94030,sales,IC,0
196317,0,286.0,Master,M,2,137776,engineering,IC,0
167921,0,111.0,PhD,M,4,147555,engineering,MM,10
20199,1,155.0,High_School,F,3,158888,sales,IC,0
91759,0,87.0,High_School,F,2,184885,HR,IC,0
36233,1,292.0,Master,M,1,40904,engineering,IC,0
167305,0,136.0,Bachelor,F,1,99121,marketing,IC,0
59987,0,78.0,Master,M,1,143473,HR,IC,0
3663,0,191.0,Master,F,6,43420,sales,IC,0
190955,0,213.0,Master,M,1,192145,sales,IC,0
20135,1,330.0,High_School,F,7,159098,engineering,IC,0
2519,0,196.0,PhD,M,2,67931,engineering,IC,0
105575,0,216.0,Bachelor,M,1,59862,engineering,IC,0
28531,0,90.0,PhD,F,3,150189,HR,IC,0
170010,0,221.0,Master,F,6,126368,sales,IC,0
161540,1,209.0,Bachelor,F,2,14470,sales,IC,0
45415,0,339.0,PhD,M,3,119576,engineering,IC,0
176367,1,286.0,Master,M,27,51535,engineering,VP,199
52658,1,188.0,Bachelor,M,5,95522,marketing,IC,0
131043,0,194.0,Master,M,2,27393,sales,IC,0
35879,0,262.0,Bachelor,M,8,52313,sales,IC,0
61003,0,66.0,PhD,M,8,22977,HR,IC,0
16528,1,193.0,PhD,F,1,158777,marketing,IC,0
16446,0,62.0,Master,M,3,180037,sales,IC,0
355,0,289.0,High_School,M,8,113245,sales,IC,0
51537,1,271.0,Bachelor,M,3,41335,engineering,IC,0
102323,0,198.0,PhD,F,3,94030,sales,IC,0
156563,1,282.0,Master,F,9,58522,engineering,IC,0
111508,1,90.0,PhD,F,8,82419,marketing,MM,11
143027,0,67.0,Master,M,4,43602,engineering,IC,0
66979,0,62.0,Master,F,1,23737,HR,IC,0
56508,0,162.0,High_School,M,2,32159,sales,IC,0
90965,0,212.0,Bachelor,F,1,182038,sales,IC,0
17291,0,188.0,Master,M,6,92713,sales,MM,12
39494,1,318.0,PhD,M,1,124186,marketing,IC,0
115244,1,316.0,High_School,F,5,87884,engineering,IC,0
84055,0,80.0,PhD,M,1,127266,marketing,IC,0
42270,1,334.0,PhD,M,18,79693,engineering,D,69
48793,0,259.0,High_School,F,1,130834,engineering,IC,0
9641,1,358.0,High_School,F,5,40904,engineering,IC,0
65433,1,75.0,PhD,M,1,5743,sales,IC,0
164046,0,197.0,High_School,M,4,189627,sales,IC,0
74505,0,354.0,Bachelor,M,7,74170,sales,IC,0
67291,0,246.0,Master,F,3,53109,sales,IC,0
145087,0,316.0,PhD,F,1,23100,engineering,IC,0
33266,0,304.0,PhD,M,7,158490,marketing,MM,10
26957,1,205.0,High_School,F,4,198879,sales,IC,0
115779,0,83.0,PhD,F,5,123103,engineering,IC,0
164378,0,188.0,Bachelor,M,7,132360,sales,IC,0
45477,0,130.0,PhD,M,2,171940,marketing,IC,0
118824,0,395.0,Master,M,5,147103,engineering,IC,0
159377,1,136.0,PhD,M,3,77670,sales,IC,0
191809,0,168.0,High_School,M,4,181787,marketing,IC,0
139963,0,278.0,High_School,F,3,140393,engineering,IC,0
191856,0,237.0,Bachelor,M,4,74264,marketing,IC,0
155980,0,130.0,PhD,M,2,62161,marketing,IC,0
133032,1,231.0,High_School,M,2,137369,sales,IC,0
1584,1,317.0,Master,M,2,59862,engineering,IC,0
198624,0,108.0,PhD,M,6,157530,HR,MM,5
185854,0,246.0,Bachelor,M,5,142367,sales,IC,0
143705,1,206.0,High_School,M,2,63077,sales,IC,0
94866,0,141.0,PhD,M,4,40904,engineering,IC,0
17160,1,75.0,High_School,M,3,175365,marketing,IC,0
50685,0,138.0,Bachelor,M,1,152960,sales,IC,0
6607,1,365.0,Bachelor,M,2,114011,engineering,IC,0
38219,0,73.0,Bachelor,F,4,51121,HR,IC,0
35374,1,104.0,High_School,M,6,76073,engineering,IC,0
186910,0,293.0,PhD,F,1,181772,sales,IC,0
51808,0,364.0,PhD,M,4,41080,sales,IC,0
59696,0,95.0,PhD,F,2,194904,HR,IC,0
160289,1,129.0,Bachelor,M,7,79285,sales,MM,16
54689,0,70.0,Bachelor,M,5,91979,HR,IC,0
68484,0,227.0,Bachelor,M,9,102026,sales,IC,0
93280,0,157.0,PhD,F,1,192132,marketing,IC,0
154433,1,200.0,Bachelor,M,1,187053,engineering,IC,0
167565,0,268.0,Bachelor,M,9,54808,sales,IC,0
102854,1,296.0,High_School,M,2,37220,engineering,IC,0
19052,1,175.0,Master,M,6,136468,sales,IC,0
131177,1,86.0,Bachelor,M,4,98967,marketing,IC,0
92916,0,204.0,PhD,M,3,113124,sales,IC,0
97055,0,151.0,Master,M,6,179459,marketing,IC,0
146070,0,164.0,Bachelor,M,3,43420,sales,IC,0
163211,1,397.0,Master,M,3,94507,engineering,IC,0
131595,0,276.0,PhD,F,4,122197,engineering,IC,0
40631,1,91.0,PhD,F,3,103884,HR,IC,0
75262,0,258.0,PhD,M,2,155570,marketing,IC,0
75705,0,93.0,Bachelor,F,2,171266,HR,MM,13
176912,1,227.0,Bachelor,M,1,174800,marketing,IC,0
8007,0,71.0,Master,M,8,10786,HR,IC,0
199858,0,274.0,PhD,M,4,187183,marketing,IC,0
35710,1,145.0,Master,F,4,69200,sales,IC,0
91763,0,217.0,Bachelor,F,2,65883,marketing,IC,0
46601,0,324.0,Master,F,2,91002,marketing,IC,0
4241,0,93.0,Bachelor,M,5,148236,sales,IC,0
115912,0,197.0,Bachelor,M,1,180930,sales,IC,0
142588,0,133.0,High_School,M,1,141317,sales,IC,0
96361,1,245.0,High_School,M,1,180037,sales,IC,0
150888,0,165.0,Bachelor,M,3,164547,sales,IC,0
39948,0,280.0,Master,F,1,182116,sales,IC,0
67719,0,61.0,Master,M,3,68222,HR,IC,0
98590,1,146.0,Master,M,2,52923,sales,IC,0
26529,0,95.0,Master,M,2,24287,HR,IC,0
191495,0,154.0,Master,F,3,100942,sales,MM,15
112505,0,140.0,Bachelor,M,2,97919,HR,IC,0
11754,0,167.0,High_School,F,7,64724,marketing,IC,0
139400,0,286.0,Master,F,9,152960,sales,IC,0
50701,0,71.0,PhD,M,4,139278,HR,IC,0
17383,0,281.0,PhD,F,2,16510,sales,IC,0
34051,0,359.0,PhD,F,26,11277,sales,VP,607
193452,0,162.0,PhD,M,4,47755,sales,MM,6
83423,1,205.0,Master,M,3,101981,sales,IC,0
37827,0,75.0,Master,M,1,169231,sales,IC,0
158490,1,319.0,PhD,F,18,74062,marketing,D,50
48453,0,217.0,Bachelor,M,1,18312,engineering,IC,0
20576,1,104.0,High_School,F,1,64858,HR,IC,0
137765,0,159.0,PhD,M,3,54136,marketing,IC,0
31036,0,126.0,PhD,F,7,64190,sales,IC,0
38821,1,134.0,PhD,M,3,161132,marketing,IC,0
33819,0,221.0,Bachelor,F,1,37434,sales,IC,0
26859,0,146.0,High_School,F,8,60609,sales,IC,0
48657,0,91.0,High_School,M,1,194904,HR,IC,0
127577,1,63.0,PhD,M,8,185285,HR,IC,0
25202,0,296.0,High_School,F,5,82463,marketing,IC,0
40887,0,160.0,Bachelor,F,6,194078,marketing,IC,0
79237,0,123.0,PhD,M,13,124893,marketing,MM,16
104203,0,134.0,PhD,F,1,112643,sales,IC,0
32329,0,181.0,PhD,M,2,27393,sales,IC,0
87878,0,216.0,Bachelor,M,1,102712,sales,IC,0
20189,0,238.0,High_School,F,3,88303,sales,IC,0
28159,0,222.0,Master,M,1,124186,marketing,IC,0
20010,0,131.0,PhD,M,4,42096,sales,IC,0
175788,0,148.0,PhD,F,1,81860,engineering,IC,0
55636,0,65.0,PhD,M,3,45969,HR,MM,7
101667,0,105.0,Bachelor,F,2,17211,HR,IC,0
199161,0,249.0,Master,M,4,181772,sales,IC,0
181104,1,150.0,Bachelor,M,3,124186,marketing,IC,0
79920,0,227.0,Master,M,6,41175,engineering,IC,0
145230,0,317.0,PhD,F,8,183824,engineering,IC,0
38122,0,250.0,PhD,M,6,66306,engineering,IC,0
171180,1,182.0,Bachelor,F,6,109102,sales,IC,0
150051,0,145.0,Bachelor,F,2,134944,sales,IC,0
58859,1,139.0,Bachelor,M,4,95609,sales,IC,0
114240,0,71.0,Bachelor,F,5,53856,HR,IC,0
118618,0,254.0,PhD,M,6,67151,engineering,IC,0
73837,0,308.0,Bachelor,M,3,119991,engineering,IC,0
183563,0,177.0,High_School,M,3,46997,sales,IC,0
99385,0,158.0,Bachelor,M,4,134944,sales,IC,0
19562,0,101.0,Master,F,4,165442,sales,IC,0
152026,0,330.0,High_School,M,5,195165,engineering,IC,0
144869,0,319.0,High_School,M,4,112302,engineering,IC,0
129734,0,288.0,PhD,M,3,17837,engineering,MM,14
172510,1,169.0,Master,M,3,59862,engineering,IC,0
93159,1,186.0,High_School,M,1,162381,engineering,IC,0
171869,1,193.0,PhD,M,1,132360,sales,IC,0
103568,0,125.0,Bachelor,F,3,144976,sales,IC,0
141415,0,241.0,Master,M,2,23120,marketing,IC,0
45828,0,125.0,Bachelor,M,5,142685,sales,IC,0
42669,0,157.0,PhD,M,1,96664,marketing,IC,0
145951,1,162.0,PhD,M,2,132683,engineering,IC,0
118983,0,157.0,High_School,M,4,136147,sales,IC,0
3912,0,91.0,Master,M,2,104759,HR,IC,0
88812,0,257.0,PhD,M,6,110878,engineering,IC,0
38747,0,200.0,Master,M,5,5374,sales,IC,0
32197,0,183.0,Master,M,8,131525,sales,IC,0
111865,0,62.0,Master,M,2,85426,HR,IC,0
78441,1,169.0,PhD,M,5,28979,sales,IC,0
93860,0,210.0,Master,M,2,174122,engineering,IC,0
107842,0,363.0,High_School,M,2,62043,engineering,IC,0
109848,0,374.0,High_School,M,5,3260,engineering,IC,0
29525,0,78.0,High_School,F,6,11507,HR,IC,0
153224,0,367.0,Bachelor,M,1,92210,sales,IC,0
32006,1,192.0,Master,M,6,175593,sales,IC,0
108286,1,136.0,High_School,F,1,166729,marketing,IC,0
19424,0,318.0,PhD,M,4,47553,engineering,MM,13
13374,1,252.0,Bachelor,M,3,129734,engineering,IC,0
184671,0,346.0,Bachelor,F,1,132683,engineering,IC,0
25987,0,214.0,High_School,M,1,181996,engineering,IC,0
75630,0,90.0,Bachelor,F,3,97919,HR,IC,0
16972,1,144.0,Bachelor,F,5,30749,engineering,IC,0
100363,0,138.0,PhD,M,4,150722,marketing,IC,0
72811,0,259.0,Master,F,2,130204,marketing,IC,0
149850,0,228.0,Master,M,5,27781,marketing,IC,0
169428,0,206.0,High_School,M,1,34163,sales,IC,0
105240,0,225.0,Master,M,5,32572,marketing,IC,0
141343,0,237.0,Bachelor,M,8,95522,marketing,IC,0
91210,0,71.0,Bachelor,M,7,185285,HR,IC,0
2644,0,79.0,PhD,M,2,154897,sales,MM,10
187979,0,90.0,Bachelor,F,3,43704,HR,IC,0
115133,1,237.0,Bachelor,M,4,119658,engineering,IC,0
168942,0,69.0,PhD,M,2,185138,HR,MM,6
76760,0,67.0,Bachelor,F,6,181781,HR,IC,0
127964,0,202.0,Bachelor,M,5,102102,sales,IC,0
180356,0,150.0,Bachelor,M,5,10357,marketing,IC,0
120076,0,281.0,High_School,M,1,79735,engineering,IC,0
126257,0,251.0,Bachelor,M,12,98225,engineering,MM,15
56914,1,170.0,PhD,F,3,191485,sales,IC,0
183752,0,335.0,PhD,F,4,47618,marketing,IC,0
177240,1,62.0,High_School,M,6,135848,marketing,IC,0
156060,1,88.0,PhD,F,2,85791,sales,IC,0
159620,1,214.0,PhD,M,5,179929,sales,IC,0
76600,0,304.0,Master,M,5,29547,engineering,IC,0
156036,0,242.0,PhD,M,13,74062,marketing,D,72
196280,1,261.0,Bachelor,F,3,5743,sales,IC,0
105927,0,66.0,Master,F,4,742,HR,IC,0
162143,0,67.0,Master,M,2,51923,HR,IC,0
66119,0,291.0,PhD,F,21,34051,sales,D,105
167377,0,220.0,Master,M,1,149245,marketing,IC,0
188144,0,78.0,Master,M,1,81421,HR,IC,0
166758,0,128.0,Master,M,3,187183,marketing,IC,0
145745,0,155.0,PhD,M,2,136468,sales,IC,0
164897,1,259.0,PhD,M,3,71130,engineering,IC,0
36929,0,339.0,Master,M,2,92403,sales,IC,0
24261,0,113.0,High_School,M,3,12214,sales,IC,0
99072,0,240.0,High_School,M,5,119964,marketing,IC,0
150244,0,230.0,Master,F,6,192132,marketing,IC,0
94611,0,206.0,Master,M,9,194121,engineering,MM,10
128030,0,329.0,Master,M,2,77613,sales,IC,0
125164,0,209.0,Master,M,3,41335,engineering,IC,0
14081,0,162.0,PhD,F,4,109102,sales,IC,0
146932,0,237.0,Master,M,3,7255,engineering,IC,0
127075,0,67.0,Master,M,3,29749,HR,IC,0
179417,0,145.0,PhD,M,6,191073,sales,IC,0
188415,1,134.0,Bachelor,F,5,47472,engineering,IC,0
9948,1,220.0,PhD,M,1,64452,sales,IC,0
42756,0,135.0,Bachelor,M,4,41991,sales,IC,0
173182,0,179.0,Bachelor,F,5,184998,sales,IC,0
117973,0,83.0,Master,F,1,89837,marketing,IC,0
44930,1,185.0,PhD,M,3,82657,sales,IC,0
48971,0,64.0,Bachelor,F,3,107694,HR,IC,0
193227,0,202.0,Bachelor,M,6,113578,marketing,IC,0
164635,0,200.0,Master,M,5,162518,sales,IC,0
143414,0,281.0,Master,F,3,151838,sales,IC,0
108296,0,194.0,Master,F,1,146473,marketing,IC,0
74791,0,255.0,PhD,F,6,60489,marketing,IC,0
139846,1,326.0,Master,M,3,158888,sales,IC,0
183445,0,103.0,Bachelor,M,1,69463,marketing,IC,0
40237,0,241.0,PhD,M,2,195165,engineering,IC,0
158609,0,132.0,Bachelor,M,5,193088,sales,MM,11
8663,0,259.0,Master,M,4,193088,sales,MM,12
35029,0,204.0,Bachelor,M,6,140061,sales,IC,0
16178,1,122.0,Bachelor,M,8,71889,HR,D,20
42644,0,347.0,Master,F,4,98558,engineering,IC,0
108055,1,241.0,Bachelor,M,2,174800,marketing,IC,0
152807,0,374.0,PhD,F,2,150300,marketing,IC,0
99200,0,134.0,High_School,F,2,68222,HR,IC,0
179416,0,200.0,Master,M,2,62990,sales,IC,0
72541,0,94.0,PhD,M,4,129778,HR,IC,0
81276,0,137.0,High_School,M,3,190566,marketing,IC,0
98159,0,88.0,Bachelor,F,2,32405,HR,IC,0
137208,0,318.0,Master,M,3,5743,sales,IC,0
43951,1,74.0,PhD,F,2,54997,sales,IC,0
137988,0,76.0,Master,F,4,189742,HR,IC,0
184511,0,273.0,Bachelor,F,8,70547,marketing,IC,0
2906,1,177.0,High_School,M,6,88936,sales,IC,0
113116,1,159.0,High_School,M,2,30488,marketing,IC,0
97010,0,78.0,Bachelor,F,2,182028,engineering,IC,0
55492,0,181.0,Bachelor,M,3,191454,marketing,IC,0
89577,1,117.0,High_School,M,1,150722,marketing,IC,0
46174,0,365.0,PhD,M,3,79735,engineering,IC,0
64642,0,62.0,High_School,F,4,61517,HR,IC,0
185124,0,271.0,PhD,M,1,71130,engineering,IC,0
162984,0,86.0,High_School,M,5,23737,HR,IC,0
696,1,67.0,Bachelor,F,1,157064,marketing,IC,0
139254,0,364.0,High_School,M,3,191289,engineering,IC,0
60855,1,221.0,High_School,M,1,22145,sales,IC,0
109120,0,111.0,Master,M,5,83032,marketing,IC,0
12531,0,214.0,Bachelor,F,2,148865,sales,IC,0
77980,0,355.0,Master,M,1,186283,engineering,IC,0
150096,0,294.0,PhD,F,3,168797,marketing,IC,0
52952,0,163.0,High_School,M,7,158777,marketing,IC,0
56354,1,102.0,PhD,M,5,59555,marketing,IC,0
146773,1,216.0,PhD,F,3,37124,sales,IC,0
124595,0,184.0,Master,M,3,129410,sales,IC,0
95892,0,363.0,PhD,M,1,71130,engineering,IC,0
8809,1,90.0,Master,M,3,55972,HR,IC,0
111518,1,180.0,PhD,M,2,135846,sales,IC,0
20101,0,195.0,Master,F,5,169574,marketing,IC,0
175512,0,85.0,Bachelor,F,2,150290,HR,IC,0
63165,1,391.0,PhD,M,6,198648,marketing,IC,0
182752,0,185.0,High_School,M,2,197832,marketing,IC,0
119210,0,89.0,Bachelor,F,2,117376,HR,IC,0
107049,0,155.0,High_School,M,11,34280,sales,D,45
98337,0,145.0,High_School,F,1,147106,sales,IC,0
102195,0,101.0,Master,F,1,142276,HR,IC,0
161543,0,132.0,PhD,F,3,144219,engineering,IC,0
78149,1,259.0,Bachelor,M,1,134671,sales,IC,0
21950,0,212.0,Master,M,1,102026,sales,IC,0
43519,0,203.0,PhD,M,4,112302,engineering,IC,0
92601,0,305.0,High_School,M,6,47472,engineering,IC,0
177929,0,67.0,Master,M,3,148865,sales,IC,0
41529,1,75.0,PhD,F,2,177489,marketing,IC,0
90032,0,69.0,Master,F,1,1791,HR,IC,0
116547,1,67.0,Master,F,3,55476,marketing,IC,0
29801,0,267.0,High_School,M,2,181219,marketing,IC,0
113441,0,85.0,Bachelor,F,2,134048,sales,IC,0
110438,0,126.0,Bachelor,F,3,144211,engineering,IC,0
187790,0,202.0,Bachelor,M,3,53374,sales,IC,0
67896,1,173.0,High_School,F,1,92585,marketing,IC,0
106589,0,274.0,Bachelor,M,1,144401,sales,IC,0
78089,0,159.0,Master,M,3,29960,marketing,IC,0
69664,0,275.0,Master,M,7,147249,engineering,IC,0
179489,1,263.0,Bachelor,F,2,129410,sales,IC,0
65386,0,87.0,Master,F,3,22977,HR,IC,0
162469,0,80.0,Master,F,2,180930,sales,IC,0
119090,1,258.0,Master,M,8,8198,engineering,IC,0
66901,0,85.0,PhD,F,1,252,HR,IC,0
25626,0,244.0,Master,M,2,14470,sales,IC,0
89091,1,65.0,Bachelor,F,2,151005,marketing,IC,0
43200,1,328.0,PhD,M,2,55481,engineering,IC,0
1610,1,131.0,Bachelor,M,9,145161,engineering,MM,14
26589,0,145.0,Bachelor,M,3,56316,sales,IC,0
162583,0,73.0,High_School,M,2,189148,HR,IC,0
62298,0,83.0,Bachelor,F,9,138823,HR,MM,13
18503,0,166.0,High_School,M,5,20828,marketing,IC,0
28136,0,110.0,Master,M,2,149485,sales,IC,0
47618,1,156.0,PhD,M,13,71532,marketing,MM,10
64452,0,229.0,High_School,M,11,3235,sales,MM,13
77732,0,176.0,High_School,M,3,102684,sales,IC,0
146014,0,82.0,Bachelor,F,5,115765,HR,IC,0
192958,0,65.0,Bachelor,M,3,143050,marketing,IC,0
71757,0,136.0,Bachelor,M,4,91869,marketing,MM,8
20828,1,312.0,Master,F,5,156036,marketing,MM,14
191579,0,299.0,PhD,M,5,11275,marketing,IC,0
32938,0,237.0,Bachelor,M,5,42270,engineering,MM,11
113345,0,143.0,Bachelor,M,3,142850,sales,IC,0
140045,0,167.0,Bachelor,M,4,148795,engineering,IC,0
12488,0,236.0,PhD,M,2,123258,marketing,IC,0
131755,0,332.0,High_School,M,6,77670,sales,IC,0
161418,0,169.0,PhD,F,4,5743,sales,IC,0
171432,0,341.0,PhD,M,7,119658,engineering,IC,0
25819,0,338.0,Master,M,1,68201,sales,IC,0
149980,0,111.0,Master,F,3,123502,HR,IC,0
8207,1,126.0,Bachelor,M,10,185673,engineering,D,32
60226,1,399.0,Bachelor,M,2,46178,engineering,IC,0
186958,1,294.0,Master,M,7,174122,engineering,IC,0
91030,0,274.0,PhD,M,4,55883,engineering,IC,0
94847,0,221.0,Master,M,4,63785,engineering,IC,0
80464,1,223.0,High_School,M,3,103981,marketing,IC,0
83990,0,282.0,Master,M,4,148236,sales,IC,0
43388,0,318.0,PhD,M,1,123103,engineering,IC,0
96198,1,62.0,Bachelor,F,3,17211,HR,IC,0
56156,1,146.0,Bachelor,M,1,7349,marketing,IC,0
27940,1,288.0,High_School,M,5,168951,sales,IC,0
17034,0,381.0,High_School,M,2,120638,engineering,IC,0
128132,0,294.0,PhD,F,3,176415,engineering,IC,0
25967,0,233.0,PhD,F,3,83032,marketing,IC,0
86790,0,196.0,Bachelor,M,2,66160,sales,IC,0
66470,1,226.0,Bachelor,M,6,152791,sales,IC,0
153197,0,351.0,Bachelor,F,2,148646,engineering,IC,0
139498,1,86.0,Bachelor,F,6,27018,HR,IC,0
124269,0,65.0,High_School,F,5,5889,HR,IC,0
182777,0,153.0,Bachelor,M,4,124893,marketing,MM,11
189462,0,78.0,Master,M,3,139180,marketing,IC,0
86107,0,246.0,PhD,M,4,183824,engineering,IC,0
139792,0,95.0,Bachelor,M,5,39231,HR,IC,0
126368,0,174.0,PhD,M,3,183175,sales,MM,13
96942,0,117.0,Master,M,7,42096,sales,IC,0
55390,0,164.0,PhD,F,4,48690,sales,IC,0
194029,0,179.0,Bachelor,M,1,162035,sales,IC,0
181476,0,276.0,PhD,F,2,136468,sales,IC,0
28096,0,340.0,High_School,M,5,145710,engineering,IC,0
74093,0,121.0,Master,F,3,129287,HR,IC,0
127979,0,255.0,High_School,F,4,160476,sales,IC,0
178109,0,158.0,Master,F,3,156927,marketing,IC,0
57647,1,258.0,PhD,M,6,67931,engineering,IC,0
120649,0,121.0,PhD,F,2,66306,engineering,IC,0
128296,0,316.0,Bachelor,M,3,110508,engineering,IC,0
7492,0,150.0,Bachelor,M,2,57185,engineering,IC,0
93273,0,341.0,Master,M,2,92845,engineering,IC,0
103470,0,231.0,Bachelor,M,2,50761,marketing,IC,0
178662,0,301.0,Master,F,1,54808,sales,IC,0
159427,1,355.0,Master,M,3,92845,engineering,IC,0
133779,0,354.0,PhD,F,5,129410,sales,IC,0
99494,0,281.0,Master,F,6,180930,sales,IC,0
84539,0,217.0,PhD,M,2,73893,sales,IC,0
83914,0,240.0,PhD,M,6,7255,engineering,IC,0
167175,0,287.0,Bachelor,M,5,160261,marketing,IC,0
185982,0,154.0,PhD,F,7,171907,sales,MM,10
108387,0,272.0,PhD,M,1,167921,engineering,IC,0
134607,0,384.0,High_School,M,3,176415,engineering,IC,0
166424,1,206.0,PhD,M,5,134671,sales,IC,0
116731,0,72.0,PhD,M,7,104539,HR,IC,0
802,0,280.0,Master,F,2,170922,sales,IC,0
169558,0,64.0,Master,F,1,185285,HR,IC,0
98767,0,120.0,PhD,M,1,64724,marketing,IC,0
107820,0,135.0,High_School,M,5,88007,sales,IC,0
58386,0,118.0,PhD,M,6,103014,engineering,IC,0
8175,0,63.0,PhD,F,5,100373,HR,IC,0
31340,0,329.0,High_School,F,3,151838,sales,IC,0
198094,1,71.0,Master,M,3,112643,sales,IC,0
29127,0,226.0,PhD,M,5,189627,sales,IC,0
14181,0,90.0,Master,M,5,184885,HR,IC,0
60733,0,268.0,Master,M,4,197206,marketing,IC,0
58741,0,85.0,Master,F,3,77556,HR,IC,0
17611,0,131.0,Bachelor,M,4,41808,HR,IC,0
174516,0,213.0,High_School,M,4,189627,sales,IC,0
89068,0,188.0,Master,M,4,25367,marketing,IC,0
18639,0,238.0,Bachelor,F,4,67522,sales,IC,0
139915,0,262.0,Master,M,2,62043,engineering,IC,0
94845,0,87.0,Master,F,2,183283,HR,IC,0
13707,0,136.0,High_School,M,5,131525,sales,IC,0
177250,0,210.0,Bachelor,M,1,6536,marketing,IC,0
8193,1,104.0,High_School,F,2,152076,engineering,MM,7
42193,0,191.0,High_School,M,5,74264,marketing,IC,0
3785,1,187.0,High_School,M,3,190249,marketing,IC,0
52923,1,248.0,Bachelor,F,14,134865,sales,MM,13
40611,0,140.0,Master,M,5,32572,marketing,IC,0
61670,0,104.0,Bachelor,M,2,96060,HR,IC,0
104999,1,296.0,Bachelor,M,2,92845,engineering,IC,0
